po_id,supplier_id,warehouse_id,employee_id,order_date,expected_delivery_date,actual_delivery_date,status
9378,18,3,35,2026-04-28,2026-05-05,2026-05-09,received
9379,51,1,122,2026-07-23,2026-08-04,2026-08-12,received
9380,92,2,268,2024-04-08,2024-04-13,2024-04-11,received
9381,15,2,171,2023-09-17,2023-10-03,2023-10-05,received
9382,17,2,256,2025-12-11,2025-12-17,2025-12-18,received
9383,33,7,180,2024-10-25,2024-11-07,2024-11-07,received
9384,82,9,4,2023-05-19,2023-05-25,2023-06-04,received
9385,12,2,122,2025-09-12,2025-09-23,,shipped
9386,87,8,52,2024-08-30,2024-09-15,,shipped
9387,86,4,279,2026-06-26,2026-07-15,,pending
9388,61,4,119,2025-02-11,2025-03-03,2025-03-10,received
9389,70,2,144,2023-06-27,2023-07-06,,pending
9390,8,10,143,2025-03-23,2025-04-09,2025-04-17,received
9391,81,3,243,2023-06-23,2023-07-01,2023-07-10,received
9392,78,3,103,2024-12-07,2024-12-26,2024-12-28,received
9393,14,6,17,2026-07-13,2026-07-18,2026-07-17,received
9394,59,9,276,2024-06-21,2024-06-28,,cancelled
9395,2,7,24,2023-03-06,2023-03-14,2023-03-13,received
9396,51,8,38,2023-03-09,2023-03-18,,shipped
9397,68,1,32,2023-11-26,2023-12-08,2023-12-11,received
9398,8,6,226,2025-09-12,2025-09-30,2025-09-29,received
9399,3,10,115,2024-08-12,2024-08-27,2024-08-27,received
9400,41,7,13,2025-04-12,2025-04-25,2025-04-24,received
9401,76,1,190,2025-02-22,2025-03-04,,shipped
9402,93,9,82,2023-12-18,2023-12-31,2024-01-07,received
9403,73,7,249,2023-06-16,2023-07-06,2023-07-06,received
9404,7,5,265,2026-05-26,2026-06-07,2026-06-08,received
9405,76,9,107,2023-09-10,2023-09-16,2023-09-16,received
9406,91,7,52,2025-07-26,2025-08-05,2025-08-08,received
9407,36,3,112,2026-01-10,2026-01-15,2026-01-25,received
9408,84,1,188,2026-04-08,2026-04-16,2026-04-24,received
9409,35,9,68,2026-03-06,2026-03-14,2026-03-12,received
9410,41,3,217,2026-03-06,2026-03-23,2026-03-26,received
9411,3,7,191,2026-05-28,2026-06-12,2026-06-13,received
9412,54,1,288,2024-06-23,2024-07-11,,shipped
9413,24,6,203,2023-06-14,2023-06-29,2023-07-02,received
9414,69,5,267,2026-03-07,2026-03-14,2026-03-14,received
9415,34,9,150,2024-11-29,2024-12-16,,shipped
9416,41,10,297,2025-10-28,2025-11-05,2025-11-05,received
9417,51,5,72,2023-11-15,2023-12-01,2023-12-05,received
9418,69,5,195,2024-03-30,2024-04-09,2024-04-19,received
9419,20,2,92,2023-10-24,2023-11-09,2023-11-13,received
9420,53,1,242,2023-10-15,2023-10-26,,shipped
9421,85,5,141,2024-05-27,2024-06-02,2024-06-06,received
9422,35,3,239,2023-01-02,2023-01-17,2023-01-23,received
9423,61,1,119,2023-06-05,2023-06-15,2023-06-16,received
9424,38,1,51,2026-03-19,2026-04-03,2026-04-08,received
9425,22,7,26,2023-01-19,2023-02-09,,cancelled
9426,28,4,200,2025-10-30,2025-11-20,2025-11-23,received
9427,80,2,293,2026-06-11,2026-06-29,2026-06-30,received
9428,16,1,52,2025-02-19,2025-03-06,2025-03-06,received
9429,62,6,16,2025-11-29,2025-12-13,2025-12-18,received
9430,8,5,130,2023-07-12,2023-07-26,,shipped
9431,32,4,167,2025-11-05,2025-11-24,2025-11-29,received
9432,65,3,32,2024-06-22,2024-07-07,2024-07-06,received
9433,4,8,41,2024-05-14,2024-05-28,2024-06-07,received
9434,58,3,143,2026-04-01,2026-04-15,,shipped
9435,54,1,177,2023-06-11,2023-06-19,2023-06-18,received
9436,31,7,184,2023-07-09,2023-07-14,2023-07-23,received
9437,38,6,90,2026-05-24,2026-06-04,2026-06-12,received
9438,76,1,128,2023-03-03,2023-03-23,2023-04-02,received
9439,55,7,88,2024-12-22,2025-01-01,2025-01-01,received
9440,53,9,299,2026-06-25,2026-07-10,2026-07-17,received
9441,7,6,244,2024-10-20,2024-10-27,2024-10-29,received
9442,88,1,187,2025-10-03,2025-10-17,2025-10-23,received
9443,7,9,30,2024-07-02,2024-07-23,,cancelled
9444,71,3,40,2024-02-19,2024-02-25,2024-02-29,received
9445,17,9,247,2025-06-09,2025-06-24,2025-06-22,received
9446,34,3,126,2026-06-22,2026-07-02,2026-07-06,received
9447,52,1,271,2023-05-31,2023-06-06,2023-06-04,received
9448,49,8,166,2025-02-19,2025-03-02,2025-03-06,received
9449,86,7,208,2024-04-13,2024-04-28,2024-05-06,received
9450,64,7,38,2024-11-16,2024-12-03,,shipped
9451,42,8,197,2024-03-26,2024-04-07,2024-04-16,received
9452,68,4,24,2024-07-25,2024-08-05,2024-08-13,received
9453,3,4,144,2025-04-08,2025-04-19,2025-04-23,received
9454,30,5,147,2023-06-22,2023-06-27,2023-06-29,received
9455,32,10,141,2025-08-20,2025-09-05,2025-09-03,received
9456,82,3,132,2026-01-13,2026-01-28,,shipped
9457,99,2,103,2026-04-06,2026-04-19,2026-04-25,received
9458,64,4,278,2023-10-09,2023-10-24,,shipped
9459,6,9,53,2024-12-15,2025-01-05,2025-01-05,received
9460,46,10,133,2026-02-28,2026-03-18,2026-03-17,received
9461,54,5,134,2025-01-31,2025-02-21,,cancelled
9462,82,1,205,2025-07-14,2025-07-28,2025-07-29,received
9463,68,3,111,2024-11-23,2024-12-05,,cancelled
9464,74,2,74,2024-09-04,2024-09-13,2024-09-12,received
9465,24,7,124,2023-09-17,2023-10-01,2023-10-09,received
9466,23,3,40,2025-11-05,2025-11-21,,pending
9467,57,3,292,2025-01-06,2025-01-23,2025-01-26,received
9468,17,9,146,2024-03-16,2024-03-21,2024-03-19,received
9469,16,7,212,2025-04-14,2025-05-02,,cancelled
9470,46,3,237,2024-01-08,2024-01-13,2024-01-11,received
9471,56,4,70,2023-04-04,2023-04-17,,shipped
9472,59,1,252,2023-12-30,2024-01-13,,shipped
9473,38,7,146,2025-07-25,2025-08-14,2025-08-18,received
9474,68,4,16,2025-08-14,2025-09-03,2025-09-13,received
9475,47,5,155,2023-11-13,2023-11-21,2023-11-27,received
9476,12,10,52,2024-12-28,2025-01-12,,pending
9477,9,1,86,2024-02-09,2024-02-24,2024-03-03,received
9478,32,10,48,2024-08-23,2024-09-02,2024-09-11,received
9479,83,1,283,2023-11-28,2023-12-03,2023-12-06,received
9480,13,6,282,2023-05-10,2023-05-17,2023-05-15,received
9481,30,10,284,2023-03-05,2023-03-16,2023-03-21,received
9482,33,3,263,2025-01-02,2025-01-12,2025-01-18,received
9483,16,8,286,2024-05-04,2024-05-10,2024-05-12,received
9484,3,9,19,2024-04-13,2024-04-20,2024-04-25,received
9485,76,5,268,2025-04-23,2025-05-10,2025-05-12,received
9486,33,1,75,2024-06-17,2024-06-30,2024-06-30,received
9487,83,3,139,2025-08-11,2025-08-25,2025-08-24,received
9488,81,9,90,2023-09-17,2023-10-01,2023-09-29,received
9489,36,6,70,2025-05-07,2025-05-13,2025-05-12,received
9490,93,1,232,2023-05-08,2023-05-15,2023-05-20,received
9491,45,3,225,2025-11-24,2025-12-14,2025-12-14,received
9492,88,7,225,2024-10-18,2024-10-30,2024-11-06,received
9493,87,8,241,2024-02-16,2024-02-28,2024-02-28,received
9494,78,10,70,2023-04-12,2023-04-25,2023-04-28,received
9495,13,9,22,2025-12-09,2025-12-19,2025-12-20,received
9496,22,4,298,2025-06-16,2025-07-04,2025-07-08,received
9497,25,8,282,2023-02-03,2023-02-23,,cancelled
9498,86,9,43,2026-02-10,2026-02-16,2026-02-20,received
9499,21,6,82,2024-12-31,2025-01-17,2025-01-17,received
9500,53,9,186,2023-05-27,2023-06-07,2023-06-12,received
9501,27,9,131,2024-08-02,2024-08-08,2024-08-09,received
9502,5,6,191,2024-10-27,2024-11-05,,pending
9503,83,6,150,2025-08-07,2025-08-18,2025-08-22,received
9504,11,10,64,2024-12-19,2025-01-02,2025-01-09,received
9505,44,4,243,2023-08-26,2023-09-09,2023-09-17,received
9506,2,7,263,2026-01-28,2026-02-12,2026-02-21,received
9507,88,4,291,2024-01-24,2024-01-31,2024-02-01,received
9508,41,3,33,2026-01-23,2026-02-11,2026-02-21,received
9509,32,10,213,2024-04-01,2024-04-22,2024-04-24,received
9510,4,8,289,2024-01-13,2024-01-27,2024-01-28,received
9511,89,3,259,2024-09-27,2024-10-11,,shipped
9512,77,2,269,2024-01-14,2024-02-02,2024-02-09,received
9513,100,6,58,2026-02-13,2026-02-25,2026-02-23,received
9514,21,2,181,2024-04-12,2024-04-20,,shipped
9515,42,9,144,2024-07-04,2024-07-19,2024-07-18,received
9516,47,6,131,2023-08-12,2023-08-28,2023-09-02,received
9517,7,4,283,2023-01-24,2023-02-13,2023-02-19,received
9518,29,8,159,2024-07-24,2024-08-14,2024-08-13,received
9519,41,6,293,2023-10-02,2023-10-08,2023-10-17,received
9520,42,4,105,2025-08-01,2025-08-06,2025-08-10,received
9521,28,8,75,2025-10-10,2025-10-21,,pending
9522,15,6,202,2023-09-01,2023-09-12,2023-09-12,received
9523,78,8,179,2023-10-27,2023-11-09,,cancelled
9524,80,5,199,2024-09-01,2024-09-12,,shipped
9525,22,8,31,2023-09-12,2023-09-20,,cancelled
9526,64,8,108,2025-01-14,2025-01-22,2025-01-20,received
9527,6,6,257,2024-10-28,2024-11-10,,pending
9528,27,2,47,2025-10-18,2025-10-31,,cancelled
9529,72,5,3,2023-04-30,2023-05-19,,pending
9530,71,6,180,2024-07-16,2024-07-29,2024-08-05,received
9531,63,6,292,2024-07-30,2024-08-12,2024-08-14,received
9532,94,7,257,2023-06-18,2023-07-06,2023-07-08,received
9533,27,6,55,2024-06-09,2024-06-28,2024-07-06,received
9534,60,8,74,2023-03-20,2023-03-29,2023-03-29,received
9535,94,3,30,2023-07-07,2023-07-19,2023-07-17,received
9536,83,3,111,2023-05-17,2023-06-02,2023-06-09,received
9537,22,1,138,2025-10-14,2025-10-29,2025-10-27,received
9538,85,9,264,2023-11-05,2023-11-14,2023-11-16,received
9539,58,6,89,2025-01-25,2025-02-15,2025-02-21,received
9540,23,3,134,2025-09-27,2025-10-04,2025-10-02,received
9541,69,3,236,2023-10-27,2023-11-06,2023-11-12,received
9542,25,8,299,2024-10-01,2024-10-19,2024-10-25,received
9543,62,7,288,2025-03-13,2025-03-26,2025-04-02,received
9544,37,2,232,2023-01-25,2023-02-12,2023-02-13,received
9545,88,10,6,2024-12-03,2024-12-21,2024-12-21,received
9546,91,4,100,2023-04-09,2023-04-21,,pending
9547,61,5,59,2026-06-02,2026-06-11,2026-06-19,received
9548,35,3,203,2025-02-08,2025-02-19,2025-02-17,received
9549,10,3,279,2025-01-11,2025-01-21,2025-01-21,received
9550,20,8,145,2023-03-31,2023-04-18,2023-04-24,received
9551,84,7,43,2025-03-21,2025-03-30,2025-04-05,received
9552,63,8,130,2024-06-13,2024-06-19,,shipped
9553,13,8,40,2025-03-11,2025-03-25,2025-04-02,received
9554,33,1,76,2024-12-13,2024-12-29,2025-01-03,received
9555,11,3,42,2023-09-01,2023-09-08,2023-09-17,received
9556,22,10,274,2024-04-14,2024-04-21,2024-04-27,received
9557,75,3,202,2026-03-01,2026-03-17,2026-03-15,received
9558,86,5,81,2023-04-24,2023-05-10,2023-05-17,received
9559,100,3,300,2023-04-07,2023-04-16,2023-04-17,received
9560,4,9,154,2025-12-10,2025-12-17,2025-12-25,received
9561,32,8,121,2026-06-13,2026-06-30,2026-06-30,received
9562,88,6,39,2024-07-27,2024-08-17,2024-08-24,received
9563,13,4,280,2023-08-24,2023-09-10,2023-09-15,received
9564,46,4,270,2023-09-26,2023-10-05,2023-10-11,received
9565,95,1,220,2023-08-05,2023-08-19,,cancelled
9566,1,10,130,2026-02-13,2026-02-27,2026-02-26,received
9567,90,9,268,2023-07-25,2023-08-05,2023-08-12,received
9568,77,10,175,2025-09-06,2025-09-22,2025-09-23,received
9569,96,5,78,2025-09-06,2025-09-14,2025-09-24,received
9570,84,3,40,2023-10-10,2023-10-28,2023-11-07,received
9571,99,3,5,2024-04-08,2024-04-26,,cancelled
9572,86,2,72,2025-03-07,2025-03-27,2025-03-25,received
9573,55,8,83,2025-03-04,2025-03-12,2025-03-21,received
9574,27,3,166,2025-09-25,2025-10-10,2025-10-12,received
9575,82,8,64,2024-03-18,2024-03-23,2024-03-31,received
9576,67,2,83,2024-05-08,2024-05-25,2024-05-26,received
9577,66,2,11,2023-09-06,2023-09-26,2023-09-25,received
9578,96,9,123,2026-06-24,2026-07-04,2026-07-04,received
9579,1,4,116,2023-08-06,2023-08-11,2023-08-19,received
9580,18,3,2,2025-10-29,2025-11-18,2025-11-24,received
9581,94,2,224,2026-01-12,2026-01-18,2026-01-25,received
9582,18,9,53,2025-04-10,2025-04-18,2025-04-17,received
9583,75,7,99,2023-04-09,2023-04-19,2023-04-17,received
9584,64,10,28,2025-06-24,2025-07-14,2025-07-17,received
9585,9,8,35,2023-02-07,2023-02-26,2023-03-07,received
9586,40,6,271,2024-06-21,2024-07-01,,pending
9587,36,7,215,2025-10-11,2025-10-16,2025-10-26,received
9588,40,6,223,2025-09-27,2025-10-10,,shipped
9589,95,5,287,2025-03-03,2025-03-16,2025-03-16,received
9590,33,7,110,2023-02-16,2023-03-08,2023-03-15,received
9591,100,2,150,2026-03-31,2026-04-08,2026-04-15,received
9592,15,7,235,2024-04-26,2024-05-16,2024-05-20,received
9593,8,4,219,2026-04-14,2026-04-21,2026-04-20,received
9594,13,2,157,2024-10-10,2024-10-24,2024-10-29,received
9595,12,1,47,2024-06-23,2024-07-05,2024-07-04,received
9596,61,5,166,2024-06-02,2024-06-16,2024-06-16,received
9597,70,9,257,2024-03-19,2024-03-31,2024-04-03,received
9598,27,6,288,2024-02-13,2024-02-19,2024-02-29,received
9599,54,10,68,2024-11-04,2024-11-13,2024-11-23,received
9600,25,2,71,2023-05-07,2023-05-15,2023-05-13,received
9601,65,2,101,2026-06-21,2026-07-02,2026-07-02,received
9602,62,1,50,2026-07-07,2026-07-17,2026-07-23,received
9603,34,1,167,2023-12-08,2023-12-27,,shipped
9604,31,9,73,2024-06-26,2024-07-11,2024-07-19,received
9605,9,7,297,2023-06-12,2023-06-21,2023-06-25,received
9606,37,1,300,2023-04-29,2023-05-20,2023-05-23,received
9607,74,4,32,2025-05-06,2025-05-24,2025-05-26,received
9608,55,4,205,2025-03-24,2025-04-06,2025-04-13,received
9609,70,1,283,2025-12-15,2025-12-28,2026-01-06,received
9610,3,6,80,2023-05-22,2023-06-04,2023-06-07,received
9611,45,10,176,2025-04-03,2025-04-13,,pending
9612,47,9,112,2024-03-24,2024-04-14,2024-04-19,received
9613,86,9,189,2024-03-12,2024-03-29,2024-04-01,received
9614,79,5,61,2023-05-08,2023-05-18,,shipped
9615,3,2,6,2025-07-21,2025-08-02,2025-08-10,received
9616,100,2,166,2025-03-19,2025-03-27,2025-03-28,received
9617,49,7,52,2025-09-09,2025-09-22,2025-09-21,received
9618,93,9,227,2023-10-01,2023-10-14,,shipped
9619,79,6,178,2024-07-26,2024-08-13,2024-08-20,received
9620,42,9,45,2023-11-19,2023-12-07,,shipped
9621,23,4,116,2024-09-25,2024-10-08,2024-10-12,received
9622,21,1,200,2023-07-05,2023-07-10,,cancelled
9623,19,3,73,2025-08-26,2025-09-08,2025-09-17,received
9624,77,3,86,2024-05-01,2024-05-08,2024-05-06,received
9625,98,2,158,2025-02-02,2025-02-16,2025-02-25,received
9626,60,2,259,2023-09-30,2023-10-09,2023-10-11,received
9627,29,4,133,2025-06-03,2025-06-10,,shipped
9628,31,7,138,2025-08-13,2025-08-18,2025-08-21,received
9629,83,2,123,2024-03-15,2024-04-02,2024-04-04,received
9630,85,3,142,2023-12-09,2023-12-30,2024-01-07,received
9631,46,4,221,2024-06-29,2024-07-11,,shipped
9632,26,8,120,2024-10-28,2024-11-18,2024-11-22,received
9633,56,2,149,2023-04-09,2023-04-26,2023-05-06,received
9634,63,10,242,2023-01-29,2023-02-19,2023-02-18,received
9635,33,6,81,2023-10-02,2023-10-16,2023-10-16,received
9636,75,7,113,2023-07-09,2023-07-26,2023-07-28,received
9637,29,9,245,2025-02-02,2025-02-23,2025-03-02,received
9638,16,6,265,2025-08-06,2025-08-17,2025-08-26,received
9639,65,1,221,2024-08-16,2024-09-05,2024-09-04,received
9640,50,9,38,2025-07-08,2025-07-13,2025-07-21,received
9641,76,8,146,2023-04-21,2023-05-09,2023-05-11,received
9642,1,1,91,2025-08-15,2025-08-21,,pending
9643,73,1,20,2023-01-28,2023-02-11,2023-02-09,received
9644,12,7,50,2024-01-29,2024-02-18,2024-02-22,received
9645,82,4,188,2023-10-18,2023-10-31,2023-10-30,received
9646,38,3,178,2024-04-04,2024-04-23,2024-04-24,received
9647,93,2,59,2023-09-25,2023-10-14,2023-10-17,received
9648,12,9,43,2023-09-08,2023-09-26,2023-09-25,received
9649,26,4,291,2025-03-10,2025-03-17,2025-03-21,received
9650,37,10,274,2023-08-09,2023-08-18,2023-08-17,received
9651,29,3,2,2023-12-06,2023-12-14,,cancelled
9652,1,7,50,2025-05-07,2025-05-13,2025-05-15,received
9653,88,3,193,2025-10-31,2025-11-20,2025-11-29,received
9654,22,2,122,2024-08-18,2024-08-23,2024-08-26,received
9655,91,4,188,2026-07-19,2026-07-29,2026-07-29,received
9656,48,8,197,2024-11-02,2024-11-10,2024-11-14,received
9657,92,6,219,2023-11-01,2023-11-15,2023-11-21,received
9658,29,8,270,2025-07-08,2025-07-14,,shipped
9659,73,1,249,2023-06-11,2023-06-21,,cancelled
9660,5,2,75,2026-04-30,2026-05-21,,cancelled
9661,38,1,15,2023-06-08,2023-06-25,2023-07-03,received
9662,67,10,120,2023-08-12,2023-08-20,2023-08-24,received
9663,33,2,297,2023-11-02,2023-11-16,2023-11-15,received
9664,12,9,182,2024-10-08,2024-10-13,2024-10-18,received
9665,88,8,121,2024-03-26,2024-04-10,2024-04-16,received
9666,5,9,289,2023-06-25,2023-07-01,2023-07-04,received
9667,74,2,114,2023-01-26,2023-02-11,2023-02-11,received
9668,59,10,84,2024-04-10,2024-04-29,2024-05-06,received
9669,8,6,48,2024-07-07,2024-07-25,2024-07-31,received
9670,51,9,14,2023-10-16,2023-11-05,2023-11-07,received
9671,65,6,74,2026-06-04,2026-06-17,2026-06-19,received
9672,90,4,164,2023-07-29,2023-08-09,2023-08-19,received
9673,10,10,21,2025-11-30,2025-12-21,2025-12-23,received
9674,29,9,277,2025-09-13,2025-10-01,2025-10-01,received
9675,100,9,60,2025-02-13,2025-02-21,2025-02-20,received
9676,16,7,12,2024-11-11,2024-11-30,,cancelled
9677,80,7,124,2025-01-29,2025-02-05,2025-02-04,received
9678,51,5,106,2023-07-26,2023-08-03,2023-08-10,received
9679,80,6,102,2025-01-05,2025-01-12,,pending
9680,66,7,224,2025-05-04,2025-05-12,,cancelled
9681,76,6,201,2025-05-27,2025-06-05,,cancelled
9682,54,7,92,2023-09-10,2023-09-18,2023-09-24,received
9683,65,6,246,2025-10-26,2025-11-16,2025-11-18,received
9684,93,10,2,2025-01-06,2025-01-13,2025-01-17,received
9685,23,5,156,2024-05-14,2024-06-02,2024-06-05,received
9686,85,9,215,2023-04-02,2023-04-18,,cancelled
9687,41,6,257,2023-10-15,2023-11-02,2023-11-12,received
9688,50,8,248,2024-01-17,2024-01-22,2024-01-24,received
9689,54,2,282,2023-02-02,2023-02-21,2023-02-27,received
9690,44,1,17,2025-09-20,2025-09-29,2025-09-28,received
9691,43,2,298,2023-04-21,2023-05-01,2023-05-01,received
9692,9,9,217,2024-10-31,2024-11-19,2024-11-28,received
9693,23,5,207,2026-02-26,2026-03-04,2026-03-14,received
9694,3,8,145,2025-03-27,2025-04-08,,cancelled
9695,7,10,61,2025-09-05,2025-09-23,2025-09-30,received
9696,42,8,1,2026-03-13,2026-03-27,2026-04-06,received
9697,25,1,93,2026-01-22,2026-02-03,2026-02-11,received
9698,44,2,250,2026-05-17,2026-05-24,2026-05-31,received
9699,54,6,187,2024-09-14,2024-10-01,2024-09-30,received
9700,55,8,142,2023-01-30,2023-02-05,2023-02-09,received
9701,52,3,267,2024-09-14,2024-09-21,2024-09-22,received
9702,43,6,140,2026-02-27,2026-03-18,2026-03-24,received
9703,63,9,230,2023-07-01,2023-07-15,,cancelled
9704,91,7,19,2023-11-24,2023-12-02,2023-12-02,received
9705,27,2,114,2025-06-23,2025-07-10,2025-07-10,received
9706,62,4,43,2023-05-01,2023-05-09,2023-05-15,received
9707,2,5,74,2023-08-26,2023-09-01,,pending
9708,44,5,47,2025-07-04,2025-07-22,2025-07-28,received
9709,44,4,152,2026-05-27,2026-06-01,2026-06-11,received
9710,12,7,109,2023-10-27,2023-11-09,,shipped
9711,56,8,191,2025-12-22,2026-01-12,2026-01-21,received
9712,14,8,27,2023-10-14,2023-10-25,2023-10-27,received
9713,45,3,130,2023-05-01,2023-05-20,,shipped
9714,83,8,277,2024-11-18,2024-12-05,,shipped
9715,71,10,220,2024-10-01,2024-10-22,2024-10-28,received
9716,82,8,145,2025-05-23,2025-06-04,2025-06-03,received
9717,13,8,216,2025-05-05,2025-05-25,2025-05-26,received
9718,23,9,192,2025-06-30,2025-07-19,2025-07-24,received
9719,73,6,184,2025-12-17,2025-12-25,2025-12-27,received
9720,83,5,60,2023-07-25,2023-07-31,2023-08-09,received
9721,43,6,117,2026-05-08,2026-05-16,2026-05-19,received
9722,24,2,292,2023-12-22,2024-01-10,2024-01-19,received
9723,88,7,178,2026-06-06,2026-06-12,,shipped
9724,13,6,231,2023-09-26,2023-10-01,2023-10-11,received
9725,82,1,43,2023-12-31,2024-01-11,2024-01-20,received
9726,92,1,3,2025-05-16,2025-06-06,2025-06-15,received
9727,81,1,95,2025-04-05,2025-04-15,,shipped
9728,42,10,274,2026-04-16,2026-04-22,2026-04-26,received
9729,100,3,190,2023-09-07,2023-09-28,2023-10-08,received
9730,26,4,210,2024-03-11,2024-03-17,2024-03-23,received
9731,65,8,259,2025-06-24,2025-07-08,2025-07-18,received
9732,60,3,260,2026-05-12,2026-06-02,2026-06-03,received
9733,28,8,168,2023-12-21,2024-01-09,2024-01-13,received
9734,36,1,270,2024-12-28,2025-01-12,2025-01-20,received
9735,7,10,225,2025-10-14,2025-10-22,2025-10-26,received
9736,18,3,226,2024-03-31,2024-04-11,2024-04-13,received
9737,93,1,126,2024-12-18,2024-12-30,2024-12-30,received
9738,9,10,295,2023-04-05,2023-04-19,2023-04-26,received
9739,82,3,163,2025-02-26,2025-03-14,2025-03-20,received
9740,63,6,207,2023-08-13,2023-08-19,,shipped
9741,97,4,277,2023-09-20,2023-10-06,2023-10-13,received
9742,7,10,191,2023-12-16,2023-12-31,2024-01-01,received
9743,66,10,190,2023-12-20,2023-12-31,2024-01-03,received
9744,33,4,159,2025-10-10,2025-10-17,2025-10-19,received
9745,63,4,166,2024-10-10,2024-10-25,2024-10-26,received
9746,60,6,146,2025-04-15,2025-05-05,2025-05-10,received
9747,79,1,283,2023-08-04,2023-08-12,2023-08-11,received
9748,29,6,77,2025-12-18,2025-12-25,2025-12-23,received
9749,13,6,60,2024-03-06,2024-03-16,2024-03-19,received
9750,15,2,136,2023-08-12,2023-08-25,,shipped
9751,8,7,130,2024-11-20,2024-11-27,,pending
9752,42,1,103,2024-10-19,2024-11-05,,pending
9753,85,8,271,2023-05-02,2023-05-23,2023-05-31,received
9754,45,10,232,2026-05-29,2026-06-16,2026-06-25,received
9755,53,6,154,2024-01-31,2024-02-12,,shipped
9756,68,1,149,2024-04-21,2024-05-07,2024-05-14,received
9757,63,9,269,2023-09-21,2023-09-29,2023-10-03,received
9758,6,4,65,2024-03-19,2024-03-29,2024-04-05,received
9759,83,6,269,2023-01-02,2023-01-23,2023-01-24,received
9760,18,6,172,2023-01-17,2023-02-07,2023-02-15,received
9761,70,6,224,2024-08-31,2024-09-05,2024-09-12,received
9762,86,9,176,2024-11-03,2024-11-23,2024-11-30,received
9763,80,4,139,2024-04-26,2024-05-10,2024-05-19,received
9764,9,1,185,2024-09-23,2024-09-30,,cancelled
9765,8,5,177,2024-11-18,2024-11-28,2024-11-27,received
9766,88,2,265,2026-06-13,2026-07-01,2026-07-04,received
9767,2,7,179,2026-05-31,2026-06-14,2026-06-13,received
9768,6,2,284,2026-04-30,2026-05-18,,shipped
9769,78,10,71,2023-08-14,2023-09-01,2023-08-31,received
9770,59,6,104,2024-11-25,2024-12-09,2024-12-18,received
