inventory_id,product_id,warehouse_id,quantity_on_hand,quantity_reserved
15276,2786,6,521,0
15277,2787,8,1314,81
15278,2787,1,1735,88
15279,2787,3,1227,199
15280,2788,3,153,8
15281,2788,2,1511,45
15282,2788,5,1516,54
15283,2788,10,692,188
15284,2789,1,29,0
15285,2789,8,1552,74
15286,2790,2,1924,8
15287,2790,6,920,123
15288,2790,10,277,72
15289,2790,8,1428,198
15290,2790,7,498,94
15291,2790,9,1771,12
15292,2790,1,246,79
15293,2790,3,1095,79
15294,2790,4,670,126
15295,2791,6,492,184
15296,2792,8,1348,18
15297,2792,1,199,65
15298,2792,7,1144,41
15299,2792,9,1610,105
15300,2792,5,1126,152
15301,2792,3,1092,8
15302,2792,6,81,71
15303,2792,2,1846,163
15304,2792,10,542,14
15305,2792,4,1853,160
15306,2793,1,425,13
15307,2793,5,5,0
15308,2793,3,1820,135
15309,2793,4,1421,57
15310,2793,8,1026,153
15311,2794,10,83,74
15312,2794,7,360,163
15313,2794,4,181,92
15314,2794,9,20,1
15315,2794,1,1504,115
15316,2795,3,1865,164
15317,2795,9,626,21
15318,2795,1,1856,103
15319,2796,7,1988,37
15320,2796,3,1239,96
15321,2796,10,585,128
15322,2796,9,1683,95
15323,2796,5,77,34
15324,2797,7,174,50
15325,2797,2,387,61
15326,2797,3,1135,43
15327,2797,4,1570,11
15328,2797,1,651,19
15329,2798,4,802,196
15330,2798,2,1343,29
15331,2798,6,598,96
15332,2798,5,71,52
15333,2798,10,980,171
15334,2798,3,1205,102
15335,2798,1,1913,53
15336,2799,7,608,128
15337,2799,9,723,13
15338,2799,8,1393,189
15339,2799,6,1674,167
15340,2799,2,1731,97
15341,2799,3,498,193
15342,2799,5,549,155
15343,2799,4,323,61
15344,2799,10,375,63
15345,2799,1,1928,52
15346,2800,8,1381,100
15347,2800,10,450,70
15348,2800,9,759,170
15349,2801,3,1878,58
15350,2801,10,1242,35
15351,2801,2,1245,16
15352,2801,5,1119,141
15353,2801,4,261,184
15354,2801,1,174,111
15355,2801,8,854,174
15356,2801,7,1231,189
15357,2802,6,863,87
15358,2802,7,826,44
15359,2802,2,684,108
15360,2802,3,657,29
15361,2803,10,1252,49
15362,2803,9,137,87
15363,2803,8,1331,11
15364,2803,7,552,28
15365,2803,6,310,15
15366,2803,4,371,175
15367,2803,3,1486,181
15368,2803,2,857,38
15369,2803,5,1062,34
15370,2804,2,351,98
15371,2804,3,1592,88
15372,2804,9,533,75
15373,2804,1,1753,193
15374,2804,7,399,141
15375,2804,10,1425,38
15376,2804,4,971,78
15377,2804,5,228,21
15378,2805,10,1999,49
15379,2805,6,938,68
15380,2805,5,109,28
15381,2805,4,249,26
15382,2805,3,142,49
15383,2805,9,1005,96
15384,2806,9,894,24
15385,2807,1,950,166
15386,2807,9,1533,31
15387,2807,7,1169,178
15388,2807,2,220,8
15389,2807,3,313,164
15390,2807,4,575,159
15391,2808,3,1733,138
15392,2808,9,1850,151
15393,2809,8,320,3
15394,2809,7,789,122
15395,2809,4,1641,198
15396,2809,1,135,84
15397,2809,2,1887,40
15398,2809,3,1275,159
15399,2809,6,1750,95
15400,2809,10,1666,53
15401,2809,9,611,164
15402,2810,10,1277,188
15403,2810,3,938,127
15404,2810,6,1012,54
15405,2810,7,1405,62
15406,2810,1,787,8
15407,2811,7,1973,196
15408,2812,10,299,115
15409,2812,4,1942,16
15410,2812,5,682,37
15411,2813,4,673,41
15412,2813,7,1729,58
15413,2813,1,1609,70
15414,2813,6,435,112
15415,2813,3,1413,64
15416,2813,5,569,171
15417,2813,2,799,193
15418,2814,3,974,150
15419,2814,8,101,14
15420,2814,4,1506,161
15421,2814,1,1817,16
15422,2814,2,1294,44
15423,2814,10,642,93
15424,2814,9,749,1
15425,2814,5,319,177
15426,2814,6,1868,88
15427,2815,5,8,7
15428,2815,8,1915,5
15429,2815,1,1621,170
15430,2815,6,1989,127
15431,2815,2,1048,90
15432,2815,4,561,130
15433,2815,10,210,77
15434,2815,9,718,186
15435,2815,7,160,3
15436,2815,3,968,146
15437,2816,8,658,80
15438,2816,2,1528,179
15439,2816,1,1669,63
15440,2817,6,1928,193
15441,2817,7,1781,108
15442,2817,1,1828,105
15443,2817,8,910,10
15444,2817,2,1449,185
15445,2817,3,1825,10
15446,2817,4,1503,31
15447,2817,10,1619,48
15448,2817,5,113,90
15449,2818,4,1403,134
15450,2818,2,1409,37
15451,2818,7,521,87
15452,2818,3,271,120
15453,2818,9,1746,35
15454,2818,6,1102,145
15455,2818,1,1978,93
15456,2818,5,1247,5
15457,2818,10,1546,124
15458,2818,8,1000,26
15459,2819,9,825,150
15460,2819,8,408,19
15461,2819,5,1417,45
15462,2819,6,1904,15
15463,2819,7,1953,99
15464,2819,1,1372,135
15465,2819,4,1457,190
15466,2819,2,494,27
15467,2819,3,649,34
15468,2820,7,1172,5
15469,2820,1,552,138
15470,2820,5,168,50
15471,2820,10,1252,199
15472,2820,9,1424,182
15473,2820,2,1536,78
15474,2821,2,366,102
15475,2821,4,605,105
15476,2821,10,314,180
15477,2821,1,1412,71
15478,2821,5,1616,184
15479,2821,8,789,21
15480,2821,7,1691,81
15481,2821,6,1691,150
15482,2821,3,1467,56
15483,2821,9,43,21
15484,2822,5,803,134
15485,2822,6,1741,106
15486,2822,9,1925,61
15487,2822,7,96,36
15488,2822,10,1288,59
15489,2822,1,846,160
15490,2822,2,839,2
15491,2822,8,1029,46
15492,2823,10,331,154
15493,2823,4,600,3
15494,2824,1,139,46
15495,2824,8,1218,105
15496,2824,10,1418,104
15497,2824,9,1868,45
15498,2824,2,409,132
15499,2824,4,1000,29
15500,2824,7,313,198
15501,2824,6,528,189
15502,2825,1,450,98
15503,2825,3,1326,3
15504,2825,7,365,83
15505,2825,6,1575,149
15506,2825,8,1939,195
15507,2825,4,203,181
15508,2825,2,317,121
15509,2825,10,959,180
15510,2825,5,1276,150
15511,2826,4,401,100
15512,2826,7,1994,103
15513,2827,1,1381,111
15514,2828,8,170,144
15515,2828,5,623,0
15516,2828,4,1779,14
15517,2829,10,1560,188
15518,2829,8,1432,36
15519,2829,3,987,91
15520,2829,7,1871,44
15521,2829,1,1844,95
15522,2829,6,1697,135
15523,2829,5,1240,110
15524,2829,9,776,70
15525,2829,2,1800,14
15526,2830,1,11,1
15527,2830,6,782,43
15528,2830,4,1349,66
15529,2831,6,1520,25
15530,2831,3,1906,47
15531,2831,8,1995,114
15532,2831,9,755,175
15533,2831,4,1374,23
15534,2831,1,1194,120
15535,2831,5,1660,68
15536,2832,6,1023,81
15537,2832,7,875,193
15538,2832,8,956,78
15539,2832,10,41,27
15540,2832,9,1293,53
15541,2832,3,1215,155
15542,2832,5,35,24
15543,2832,4,1466,185
15544,2832,1,553,12
15545,2833,8,1662,151
15546,2833,3,1916,147
15547,2833,7,1111,126
15548,2834,5,640,128
15549,2834,2,1452,145
15550,2834,6,1255,70
15551,2834,10,871,183
15552,2834,9,1230,16
15553,2834,3,523,156
15554,2834,7,1109,155
15555,2834,8,408,77
15556,2835,5,459,108
15557,2835,9,401,131
15558,2835,3,1132,160
15559,2835,1,479,39
15560,2835,8,357,15
15561,2835,4,233,111
15562,2835,7,975,147
15563,2835,2,485,29
15564,2835,6,1287,104
15565,2835,10,1085,29
15566,2836,7,1788,7
15567,2836,1,1336,10
15568,2837,6,475,72
15569,2837,9,20,16
15570,2837,5,60,9
15571,2838,10,1600,127
15572,2838,9,1615,49
15573,2838,4,1720,171
15574,2838,8,1619,10
15575,2838,2,109,107
15576,2838,1,1674,196
15577,2839,4,1704,25
15578,2839,5,146,118
15579,2839,2,699,182
15580,2839,8,323,114
15581,2839,6,1173,2
15582,2840,4,1897,116
15583,2840,9,705,8
15584,2840,8,1420,62
15585,2840,10,961,168
15586,2840,1,1477,108
15587,2840,2,1964,64
15588,2840,3,1840,43
15589,2840,7,297,182
15590,2840,5,834,61
15591,2841,9,0,0
15592,2841,8,750,61
15593,2841,10,545,125
15594,2841,7,555,136
15595,2841,4,984,48
15596,2841,6,651,145
15597,2841,1,987,33
15598,2841,5,1060,14
15599,2841,2,1632,23
15600,2841,3,1038,151
15601,2842,8,1242,132
15602,2842,3,1839,47
15603,2842,1,746,192
15604,2842,6,1187,13
15605,2842,2,1416,146
15606,2842,5,1622,137
15607,2843,2,182,18
15608,2843,3,1733,48
15609,2844,8,533,172
15610,2844,7,445,164
15611,2844,6,1797,180
15612,2844,10,1343,142
15613,2844,1,1529,67
15614,2844,5,241,18
15615,2845,1,319,128
15616,2846,6,1555,40
15617,2846,3,1044,10
15618,2846,9,894,82
15619,2846,8,1093,38
15620,2846,7,894,154
15621,2846,2,1771,198
15622,2846,5,1355,146
15623,2847,9,1108,143
15624,2847,6,1320,166
15625,2847,3,720,32
15626,2847,1,1464,186
15627,2848,1,933,39
15628,2849,10,619,180
15629,2849,7,64,9
15630,2849,1,618,143
15631,2849,4,1645,184
15632,2849,8,17,17
15633,2849,3,1843,7
15634,2850,4,826,43
15635,2850,9,1541,173
15636,2851,5,992,180
15637,2851,1,1631,41
15638,2851,3,1529,163
15639,2851,4,618,181
15640,2851,6,1834,50
15641,2851,2,652,15
15642,2851,10,1232,117
15643,2851,8,1385,69
15644,2851,9,920,121
15645,2851,7,878,69
15646,2852,5,648,154
15647,2852,2,625,152
15648,2852,8,1658,18
15649,2852,3,273,177
15650,2852,7,1082,104
15651,2852,6,1593,18
15652,2852,4,1546,174
15653,2852,1,884,53
15654,2853,7,1992,19
15655,2853,8,725,59
15656,2853,5,237,126
15657,2853,3,853,184
15658,2853,2,885,104
15659,2853,4,113,65
15660,2853,6,331,189
15661,2854,10,1770,19
15662,2854,7,1452,171
15663,2854,1,862,40
15664,2854,3,1519,138
15665,2855,10,1572,84
15666,2855,6,1933,155
15667,2855,1,94,69
15668,2855,9,78,64
15669,2855,4,907,112
15670,2855,8,846,134
15671,2855,7,1211,32
15672,2855,3,1301,90
15673,2856,5,1280,143
15674,2856,7,756,196
15675,2856,6,1522,38
15676,2857,8,835,147
15677,2858,10,224,79
15678,2858,3,1458,20
15679,2858,6,563,145
15680,2858,7,632,171
15681,2859,8,382,20
15682,2859,7,1365,89
15683,2859,4,1519,66
15684,2859,9,1974,186
15685,2859,1,1577,153
15686,2859,10,32,30
15687,2859,5,1466,121
15688,2859,2,245,166
15689,2860,4,984,127
15690,2860,3,1311,71
15691,2860,7,1507,25
15692,2861,4,1115,143
15693,2861,6,1928,168
15694,2861,9,43,42
15695,2861,3,373,114
15696,2861,8,899,111
15697,2861,5,117,24
15698,2861,1,531,3
15699,2861,2,1744,42
15700,2862,10,851,44
15701,2862,2,1696,178
15702,2863,5,228,10
15703,2864,6,916,109
15704,2864,4,1632,55
15705,2864,3,390,159
15706,2864,9,1567,172
15707,2865,8,1964,90
15708,2865,5,678,116
15709,2865,2,167,152
15710,2866,10,863,32
15711,2866,9,489,30
15712,2866,8,1581,137
15713,2866,7,549,1
15714,2867,1,1112,83
15715,2867,10,1760,26
15716,2867,3,1357,111
15717,2867,5,292,163
15718,2868,2,1126,1
15719,2868,8,1273,72
15720,2868,10,481,179
15721,2868,7,1447,173
15722,2868,5,486,92
15723,2868,3,1492,142
15724,2868,1,836,16
15725,2868,9,344,27
15726,2868,6,79,76
15727,2869,3,954,168
15728,2869,4,1655,12
15729,2869,2,929,160
15730,2869,6,525,179
15731,2869,1,1499,200
15732,2869,10,1267,147
15733,2870,10,224,78
15734,2870,8,1414,141
15735,2870,1,1033,82
15736,2870,3,1453,192
15737,2870,2,172,23
15738,2870,5,929,88
15739,2870,7,1387,146
15740,2870,6,1734,28
15741,2870,4,1500,8
15742,2871,2,1611,148
15743,2871,6,1495,190
15744,2871,4,679,35
15745,2871,9,498,144
15746,2871,1,395,187
15747,2871,8,1537,72
15748,2871,10,737,92
15749,2872,1,1225,114
15750,2872,3,913,25
15751,2872,9,779,126
15752,2872,10,316,77
15753,2872,5,1607,104
15754,2872,2,1928,166
15755,2872,8,1059,69
15756,2872,6,1113,125
15757,2873,6,290,88
15758,2874,7,1919,101
15759,2874,2,1483,24
15760,2874,4,107,77
15761,2874,6,1743,113
15762,2874,8,284,116
15763,2875,8,479,68
15764,2875,7,1481,138
15765,2876,1,1086,144
15766,2876,2,870,108
15767,2876,10,1630,63
15768,2876,5,928,40
15769,2876,7,409,96
15770,2876,3,808,94
15771,2877,10,104,30
15772,2877,5,1462,48
15773,2878,1,1778,167
15774,2878,10,362,96
15775,2879,5,1677,44
15776,2879,4,1927,3
15777,2879,1,1887,103
15778,2880,10,473,51
15779,2880,1,1294,109
15780,2880,9,1271,141
15781,2880,5,850,177
15782,2880,6,649,178
15783,2880,4,866,110
15784,2880,7,1549,44
15785,2880,3,668,24
15786,2881,6,1546,82
15787,2882,1,635,167
15788,2882,10,283,9
15789,2882,6,1390,119
15790,2882,3,1102,169
15791,2882,7,893,67
15792,2882,2,144,59
15793,2882,4,120,37
15794,2882,5,1372,145
15795,2882,9,53,26
15796,2883,5,301,193
15797,2883,2,851,178
15798,2883,3,1294,186
15799,2883,8,1451,135
15800,2883,6,466,123
15801,2884,5,162,40
15802,2884,7,1891,185
15803,2884,1,959,7
15804,2884,10,1605,6
15805,2884,2,194,193
15806,2884,8,318,163
15807,2884,3,786,61
15808,2884,4,440,66
15809,2884,9,901,118
15810,2885,1,773,11
15811,2885,6,1441,128
15812,2885,9,310,199
15813,2886,5,787,65
15814,2886,7,631,37
15815,2886,10,769,34
15816,2886,8,981,194
15817,2886,3,1880,149
15818,2886,6,204,99
15819,2886,1,530,93
15820,2887,5,955,19
15821,2887,2,1468,0
15822,2887,7,410,102
15823,2887,1,1667,30
15824,2887,3,342,110
15825,2887,4,767,193
15826,2887,9,1722,63
15827,2887,8,323,76
15828,2887,10,997,153
15829,2888,1,1984,141
15830,2888,2,986,43
15831,2888,6,987,1
15832,2888,3,1985,199
15833,2888,7,640,160
15834,2888,8,405,91
15835,2888,5,835,101
15836,2888,9,181,10
15837,2888,4,160,60
15838,2888,10,1938,156
15839,2889,6,1913,115
15840,2889,8,1254,79
15841,2889,1,690,47
15842,2889,3,116,78
15843,2889,9,1540,4
15844,2889,5,2,2
15845,2889,10,1824,148
15846,2889,2,1752,47
15847,2889,4,795,75
15848,2889,7,1084,198
15849,2890,7,400,103
15850,2890,3,447,161
15851,2890,5,1499,39
15852,2890,4,1038,69
15853,2890,9,1493,114
15854,2890,6,1465,30
15855,2890,10,529,22
15856,2890,8,1760,77
15857,2890,2,162,36
15858,2891,3,1609,107
15859,2891,5,74,1
15860,2891,7,1478,121
15861,2891,10,1422,117
15862,2891,9,1169,161
15863,2891,2,508,73
15864,2891,1,184,80
15865,2891,4,1725,177
15866,2891,6,882,118
15867,2891,8,1707,134
15868,2892,6,637,136
15869,2892,7,177,100
15870,2892,4,1048,91
15871,2892,8,1874,113
15872,2892,5,1990,111
15873,2892,2,482,177
15874,2892,9,1944,196
15875,2892,10,855,19
15876,2893,3,1054,130
15877,2893,4,1690,6
15878,2893,9,189,149
15879,2893,6,1625,162
15880,2893,8,1562,159
15881,2893,10,1785,48
15882,2894,5,581,54
15883,2894,2,995,57
15884,2894,9,629,104
15885,2895,5,1789,23
15886,2895,2,1011,70
15887,2895,7,70,31
15888,2895,8,1859,177
15889,2895,10,614,30
15890,2895,6,421,157
15891,2895,4,1451,82
15892,2896,1,1575,199
15893,2896,7,1854,58
15894,2896,4,409,167
15895,2896,9,1347,189
15896,2896,8,1077,49
15897,2896,6,633,47
15898,2896,5,185,154
15899,2896,2,956,97
15900,2896,3,757,4
15901,2896,10,472,164
15902,2897,9,879,181
15903,2897,1,1553,175
15904,2897,5,153,121
15905,2897,2,645,136
15906,2897,4,773,157
15907,2897,7,1702,179
15908,2897,8,841,162
15909,2897,3,300,129
15910,2897,10,497,168
15911,2898,4,226,78
15912,2898,3,384,51
15913,2898,6,463,190
15914,2899,4,1957,186
15915,2899,1,1559,114
15916,2899,10,1629,44
15917,2899,2,1708,143
15918,2899,7,168,69
15919,2899,6,1878,191
15920,2900,5,1095,40
15921,2900,7,1815,88
15922,2900,9,826,178
15923,2900,1,976,58
15924,2900,4,1419,164
15925,2900,2,1909,69
15926,2900,8,25,2
15927,2900,10,163,123
15928,2901,2,1361,155
15929,2901,4,559,182
15930,2901,6,1727,104
15931,2901,7,738,60
15932,2902,4,1432,101
15933,2902,6,642,165
15934,2903,5,1299,161
15935,2903,1,1056,35
15936,2903,8,50,5
15937,2903,6,77,75
15938,2903,9,1692,43
15939,2904,9,940,152
15940,2904,1,1868,60
15941,2904,2,1723,189
15942,2904,8,849,110
15943,2904,6,806,141
15944,2905,10,661,61
15945,2905,7,1518,11
15946,2905,6,1880,138
15947,2905,3,1327,136
15948,2905,1,183,33
15949,2905,8,11,7
15950,2905,4,1719,57
15951,2905,2,1899,159
15952,2906,5,1767,161
15953,2907,5,1688,39
15954,2907,10,1868,156
15955,2908,7,360,158
15956,2909,9,1688,157
15957,2909,1,1324,44
15958,2909,2,482,185
15959,2909,10,541,113
15960,2909,5,1438,128
15961,2909,7,699,34
15962,2909,6,945,158
15963,2909,4,1145,185
15964,2909,3,320,160
15965,2910,5,355,142
15966,2910,6,1054,106
15967,2910,3,777,57
15968,2910,4,925,0
15969,2910,9,1349,19
15970,2910,2,1923,115
15971,2910,8,681,26
15972,2911,8,37,31
15973,2911,5,1615,26
15974,2911,6,237,46
15975,2911,9,809,6
15976,2911,4,432,181
15977,2911,3,1835,66
15978,2911,2,1254,17
15979,2911,7,1960,126
15980,2911,10,915,54
15981,2911,1,1934,132
15982,2912,7,1033,9
15983,2913,10,1522,11
15984,2913,2,62,51
15985,2913,6,1132,154
15986,2913,5,774,117
15987,2913,7,1031,60
15988,2913,1,1133,4
15989,2914,5,468,120
15990,2914,9,1954,141
15991,2914,4,287,60
15992,2914,3,1389,67
15993,2915,7,1409,137
15994,2915,8,1589,196
15995,2915,9,529,36
15996,2916,7,862,142
15997,2916,9,1697,129
15998,2916,8,495,50
15999,2916,5,685,96
16000,2916,1,1965,126
16001,2916,3,1071,101
16002,2916,6,1027,113
16003,2916,4,1464,93
16004,2916,2,87,25
16005,2917,5,197,23
16006,2917,1,550,1
16007,2917,6,1367,80
16008,2917,4,601,96
16009,2917,8,1304,140
16010,2917,7,1079,17
16011,2918,4,1150,162
16012,2918,5,833,177
16013,2918,2,135,84
16014,2918,9,1796,113
16015,2918,6,813,191
16016,2918,1,47,45
16017,2919,2,133,86
16018,2919,7,1218,33
16019,2919,4,335,177
16020,2919,9,1430,6
16021,2919,8,1373,120
16022,2919,1,1549,187
16023,2919,3,1795,153
16024,2920,1,181,177
16025,2921,9,119,8
16026,2921,8,1494,55
16027,2921,5,767,188
16028,2921,10,575,196
16029,2921,1,1888,93
16030,2921,6,1983,158
16031,2921,3,1166,187
16032,2921,2,591,26
16033,2921,7,1032,98
16034,2922,9,605,175
16035,2922,2,1536,142
16036,2922,8,1945,92
16037,2922,7,904,140
16038,2922,10,864,154
16039,2923,9,314,114
16040,2923,10,413,61
16041,2923,5,394,11
16042,2923,4,1827,190
16043,2923,2,127,42
16044,2923,8,870,37
16045,2924,8,697,118
16046,2924,7,1810,45
16047,2924,5,36,3
16048,2924,3,1922,63
16049,2924,1,1091,7
16050,2924,10,245,91
16051,2924,9,142,129
16052,2924,6,1411,90
16053,2925,4,1368,47
16054,2925,2,115,46
16055,2925,5,1960,108
16056,2925,7,1360,59
16057,2925,6,1778,171
16058,2925,1,981,57
16059,2925,3,1073,43
16060,2925,9,1028,13
16061,2926,9,1961,96
16062,2926,8,1915,88
16063,2927,4,417,31
16064,2927,7,1393,98
16065,2927,8,1878,103
16066,2928,5,924,99
16067,2928,9,255,126
16068,2928,1,1531,57
16069,2928,7,192,144
16070,2928,6,947,64
16071,2928,2,885,86
16072,2928,3,1962,7
16073,2929,2,975,20
16074,2929,6,603,29
16075,2929,7,615,74
16076,2929,5,555,200
16077,2929,3,790,1
16078,2929,10,392,22
16079,2930,3,1329,160
16080,2930,5,1634,20
16081,2930,1,424,143
16082,2930,2,811,175
16083,2930,6,743,170
16084,2930,4,81,81
16085,2930,9,399,28
16086,2931,7,1494,92
16087,2931,6,713,176
16088,2931,5,1133,11
16089,2932,4,746,32
16090,2933,4,346,72
16091,2933,2,1112,32
16092,2933,5,545,100
16093,2933,3,797,173
16094,2933,6,472,149
16095,2933,10,1072,142
16096,2933,8,1814,131
16097,2934,3,833,185
16098,2934,2,1008,166
16099,2934,1,375,186
16100,2934,10,1591,25
16101,2934,6,785,124
16102,2934,5,1638,197
16103,2934,7,1802,197
16104,2934,9,203,22
16105,2934,4,769,186
16106,2934,8,1650,61
16107,2935,4,276,49
16108,2935,7,271,18
16109,2935,5,72,39
16110,2935,2,1873,7
16111,2935,10,1556,24
16112,2935,9,651,139
16113,2935,8,1866,132
16114,2935,1,1230,53
16115,2935,6,1602,125
16116,2936,9,319,14
16117,2937,6,1713,90
16118,2937,10,1359,185
16119,2937,4,996,145
16120,2937,7,714,68
16121,2937,5,1775,104
16122,2937,8,976,22
16123,2937,9,314,79
16124,2937,2,618,4
16125,2937,3,775,134
16126,2937,1,1574,160
16127,2938,10,1270,71
16128,2938,1,1551,57
16129,2938,8,1629,86
16130,2938,5,905,97
16131,2938,6,1566,92
16132,2938,3,47,15
16133,2938,4,776,155
16134,2939,4,1650,91
16135,2939,8,53,22
16136,2939,1,1739,81
16137,2939,5,1839,8
16138,2939,2,123,55
16139,2939,7,1152,46
16140,2939,3,700,72
16141,2939,9,974,139
16142,2939,6,325,108
16143,2939,10,1934,181
16144,2940,1,117,45
16145,2940,8,235,44
16146,2940,9,1285,175
16147,2940,7,99,54
16148,2940,4,1273,152
16149,2940,6,1762,107
16150,2940,10,1087,68
16151,2940,5,1198,79
16152,2941,2,1282,43
16153,2941,3,10,1
16154,2941,10,303,65
16155,2941,8,998,109
16156,2941,7,1369,184
16157,2941,5,260,199
16158,2941,4,1323,39
16159,2941,1,593,154
16160,2941,6,1715,149
16161,2942,4,469,28
16162,2942,9,1506,98
16163,2942,1,265,132
16164,2942,5,1837,154
16165,2942,7,225,114
16166,2942,6,242,188
16167,2942,8,910,191
16168,2942,10,1214,90
16169,2942,2,1813,179
16170,2943,6,1414,77
16171,2943,5,912,184
16172,2943,3,8,3
16173,2944,8,1545,156
16174,2944,5,1775,82
16175,2944,10,600,8
16176,2944,1,484,96
16177,2945,8,671,100
16178,2946,4,1908,57
16179,2946,1,1463,159
16180,2946,2,201,31
16181,2946,8,1082,26
16182,2946,7,711,92
16183,2946,3,120,13
16184,2946,6,1803,9
16185,2946,10,1240,37
16186,2946,5,728,58
16187,2947,10,536,106
16188,2947,9,187,112
16189,2947,5,723,119
16190,2947,6,803,143
16191,2947,4,837,139
16192,2947,8,1332,191
16193,2947,7,1135,4
16194,2947,2,1139,1
16195,2947,3,1153,75
16196,2948,4,909,91
16197,2948,10,1582,28
16198,2948,7,1499,174
16199,2948,2,875,83
16200,2948,9,93,52
16201,2948,1,1845,13
16202,2948,8,594,29
16203,2949,9,1106,168
16204,2949,4,558,44
16205,2950,9,1060,30
16206,2950,8,843,24
16207,2951,2,878,116
16208,2951,9,367,101
16209,2951,1,916,57
16210,2951,5,604,127
16211,2951,6,593,125
16212,2952,9,1463,196
16213,2952,4,506,95
16214,2952,8,186,55
16215,2952,1,465,52
16216,2952,5,443,70
16217,2952,10,1528,176
16218,2952,7,1674,78
16219,2953,2,1369,67
16220,2953,7,1103,6
16221,2953,1,322,114
16222,2953,5,298,141
16223,2953,3,1686,47
16224,2953,10,1978,175
16225,2954,5,1166,85
16226,2954,9,1801,177
16227,2954,3,756,23
16228,2954,8,234,65
16229,2954,2,1706,125
16230,2954,10,777,14
16231,2955,10,638,181
16232,2955,1,1165,185
16233,2955,7,1096,79
16234,2955,8,221,199
16235,2955,3,937,177
16236,2955,5,1042,81
16237,2955,6,405,11
16238,2955,2,1075,1
16239,2955,4,34,18
16240,2955,9,683,55
16241,2956,3,963,56
16242,2956,6,51,13
16243,2956,9,1497,198
16244,2956,2,1832,135
16245,2956,1,7,0
16246,2956,8,1684,141
16247,2956,10,287,24
16248,2956,5,1460,38
16249,2956,7,1838,78
16250,2956,4,1500,19
16251,2957,7,1993,35
16252,2957,10,1099,79
16253,2957,1,645,187
16254,2957,6,128,82
16255,2957,2,918,164
16256,2957,3,246,94
16257,2958,7,245,116
16258,2958,6,730,146
16259,2958,9,1631,90
16260,2958,8,485,52
16261,2958,2,1641,53
16262,2958,10,311,170
16263,2958,4,1383,86
16264,2958,3,1601,79
16265,2958,5,735,31
16266,2958,1,1218,61
16267,2959,1,26,20
16268,2959,3,1526,52
16269,2959,6,127,35
16270,2959,8,1699,28
16271,2959,10,1015,136
16272,2959,2,165,156
16273,2959,7,1973,193
16274,2959,4,1254,194
16275,2959,9,109,107
16276,2959,5,873,23
16277,2960,4,906,35
16278,2960,7,674,13
16279,2960,10,633,53
16280,2960,3,557,135
16281,2960,9,1632,3
16282,2960,8,312,114
16283,2960,5,1371,189
16284,2961,2,773,127
16285,2961,8,61,46
16286,2961,5,1164,145
16287,2961,3,1065,68
16288,2961,4,284,196
16289,2962,2,1963,56
16290,2962,7,1008,80
16291,2962,1,1463,144
16292,2962,8,1481,166
16293,2962,4,997,138
16294,2962,9,1334,25
16295,2962,5,1964,23
16296,2962,6,62,19
16297,2962,3,897,108
16298,2963,9,1812,134
16299,2963,5,1688,34
16300,2964,8,1737,19
16301,2964,2,1840,38
16302,2964,10,1822,184
16303,2964,6,1207,40
16304,2964,3,1546,142
16305,2964,7,181,176
16306,2964,1,322,46
16307,2964,9,1359,133
16308,2964,5,1163,170
16309,2964,4,1692,27
