po_item_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost
44880,12901,3535,136,136,244.19
44881,12902,1101,170,170,36.7
44882,12902,357,69,69,125.22
44883,12903,2055,404,404,225.78
44884,12903,981,11,11,460.96
44885,12903,973,266,266,347.88
44886,12903,1979,405,405,56.31
44887,12903,1778,80,80,361.49
44888,12904,501,123,123,238.25
44889,12905,2708,142,142,342.79
44890,12906,4894,257,257,205.84
44891,12906,4478,372,372,274.82
44892,12907,2513,74,74,472.78
44893,12908,4034,433,433,412.62
44894,12908,1074,451,451,442.53
44895,12908,606,88,88,108.38
44896,12908,3834,408,408,254.8
44897,12909,1652,148,148,349.62
44898,12909,3687,365,365,361.64
44899,12909,3796,152,152,388.95
44900,12909,2703,358,358,395.1
44901,12909,1902,469,469,300.8
44902,12909,2793,458,458,344.96
44903,12910,166,113,113,404.31
44904,12910,2527,36,36,276.64
44905,12910,3,184,184,253.25
44906,12911,4089,269,269,410.55
44907,12911,2351,38,38,169.84
44908,12911,929,147,147,147.2
44909,12911,4892,363,363,222.1
44910,12911,1931,173,173,14.11
44911,12912,4989,394,394,356.62
44912,12912,1135,493,493,375.7
44913,12912,2229,145,145,24.29
44914,12912,4963,265,265,2.85
44915,12912,3607,228,228,483.14
44916,12913,3633,184,184,3.9
44917,12913,2246,241,241,48.17
44918,12913,2723,491,491,450.61
44919,12913,4425,382,382,6.91
44920,12914,4123,472,472,442.86
44921,12914,2259,487,487,30.34
44922,12914,2178,194,194,111.79
44923,12914,541,366,366,329.36
44924,12915,3990,463,0,306.6
44925,12915,3965,142,0,32.41
44926,12915,3661,99,0,92.5
44927,12916,4418,321,321,368.88
44928,12916,2007,93,93,108.58
44929,12916,4723,312,312,183.69
44930,12916,1912,184,184,208.6
44931,12916,971,239,239,342.81
44932,12916,1586,215,215,249.24
44933,12917,512,321,321,70.92
44934,12917,19,326,326,382.99
44935,12917,204,352,352,446.83
44936,12917,518,294,294,314.97
44937,12917,2629,88,88,253.92
44938,12918,1545,419,419,289.65
44939,12919,3537,46,0,478.73
44940,12919,1016,323,0,367.81
44941,12919,3474,119,0,218.88
44942,12919,1926,484,0,180.87
44943,12919,2902,471,0,343.21
44944,12920,2326,220,220,14.84
44945,12921,2548,128,128,486.14
44946,12921,3105,485,485,403.87
44947,12921,2540,454,454,328.36
44948,12922,391,499,499,440.35
44949,12922,1214,56,56,373.94
44950,12922,444,141,141,269.13
44951,12923,743,410,410,496.27
44952,12923,3344,322,322,324.39
44953,12923,2822,265,265,15.56
44954,12923,1903,195,195,396.58
44955,12924,1825,276,276,233.96
44956,12924,2086,85,85,492.61
44957,12924,2421,436,436,100.58
44958,12924,3540,392,392,385.86
44959,12925,1441,107,107,52.62
44960,12926,2507,257,0,497.8
44961,12926,2404,278,0,328.71
44962,12926,3362,324,0,98.51
44963,12927,3053,344,344,23.1
44964,12927,2574,14,14,178.7
44965,12927,4765,156,156,268.14
44966,12928,4643,120,120,319.79
44967,12928,892,230,230,93.64
44968,12928,1354,328,328,311.4
44969,12929,4974,452,452,191.94
44970,12929,1771,149,149,461.65
44971,12929,141,53,53,267.55
44972,12929,3833,354,354,140.93
44973,12930,4162,170,170,463.38
44974,12930,918,91,91,96.3
44975,12931,3261,133,133,214.72
44976,12931,1435,98,98,281.98
44977,12931,1066,28,28,497.22
44978,12932,3393,330,330,79.2
44979,12932,1043,190,190,69.55
44980,12933,2108,67,67,252.7
44981,12933,494,338,338,423.52
44982,12934,2134,145,145,339.6
44983,12934,2357,61,61,204.4
44984,12935,2633,82,82,172.97
44985,12935,15,118,118,247.7
44986,12935,947,123,123,418.36
44987,12935,4586,12,12,399.33
44988,12936,447,258,124,115.75
44989,12936,1351,100,46,112.6
44990,12937,4637,379,379,175.89
44991,12937,3329,79,79,370.51
44992,12937,2168,447,447,221.35
44993,12937,142,427,427,460.4
44994,12937,1756,333,333,83.31
44995,12938,899,198,0,488.8
44996,12938,1623,121,0,153.57
44997,12939,4423,210,156,202.61
44998,12939,4727,143,80,136.48
44999,12939,4046,288,252,92.3
45000,12940,25,138,138,352.68
45001,12940,4461,402,402,458.76
45002,12941,4022,108,108,414.36
45003,12942,431,182,182,495.69
45004,12942,3514,375,375,397.71
45005,12943,2259,419,419,30.34
45006,12943,3817,382,382,156.47
45007,12944,398,152,152,132.77
45008,12944,454,162,162,401.22
45009,12944,1211,443,443,56.79
45010,12944,4584,196,196,307.58
45011,12945,2942,346,346,267.43
45012,12945,2601,179,179,12.74
45013,12945,3847,130,130,54.21
45014,12945,3789,394,394,224.87
45015,12946,1132,106,0,335.69
45016,12946,1737,184,0,401.36
45017,12947,3606,78,78,151.96
45018,12947,4537,484,484,372.75
45019,12947,747,375,375,239.2
45020,12948,327,398,398,218.98
45021,12949,1517,33,33,295.32
45022,12949,3280,257,257,234.31
45023,12949,3899,81,81,256.2
45024,12949,1505,313,313,430.59
45025,12949,2861,471,471,183.24
45026,12949,718,372,372,279.88
45027,12950,332,337,337,215.2
45028,12950,150,396,396,281.32
45029,12950,1192,52,52,272.9
45030,12951,1742,227,133,335.55
45031,12951,4125,186,28,143.9
45032,12951,4270,332,73,225.5
45033,12951,536,93,5,325.42
45034,12952,1885,352,352,20.11
45035,12952,1639,452,452,494.38
45036,12952,2997,438,438,128.8
45037,12952,4654,184,184,481.81
45038,12952,483,439,439,98.51
45039,12953,1450,461,147,216.95
45040,12953,1907,418,383,356.36
45041,12953,2708,10,0,342.79
45042,12953,3929,376,367,305.89
45043,12953,2733,104,91,230.1
45044,12954,374,299,299,92.5
45045,12954,3544,275,275,201.33
45046,12954,226,73,73,491.9
45047,12954,720,245,245,344.78
45048,12954,3561,210,210,279.14
45049,12954,3179,67,67,250.81
45050,12955,1884,126,126,54.51
45051,12955,987,217,217,360.33
45052,12955,2260,193,193,89.51
45053,12955,619,182,182,136.85
45054,12956,4653,258,258,390.44
45055,12957,3034,455,455,281.55
45056,12958,4048,83,60,325.95
45057,12958,1633,287,276,290.23
45058,12958,145,121,78,466.89
45059,12958,2447,195,166,99.25
45060,12959,714,193,193,256.74
45061,12959,14,351,351,48.6
45062,12959,112,13,13,139.35
45063,12960,2488,362,362,476.73
45064,12960,3931,156,156,370.35
45065,12960,1590,26,26,494.84
45066,12960,1942,421,421,303.25
45067,12961,937,92,33,213.29
45068,12962,255,355,0,309.52
45069,12962,767,468,0,323.96
45070,12962,788,417,0,237.79
45071,12962,4904,187,0,104.96
45072,12962,3155,274,0,318.6
45073,12962,3201,420,0,16.54
45074,12963,1729,124,124,408.16
45075,12963,4870,17,17,20.17
45076,12963,4886,124,124,64.28
45077,12964,4420,325,325,10.1
45078,12965,1125,305,305,471.88
45079,12965,552,468,468,253.1
45080,12965,1246,471,471,481.25
45081,12965,2593,167,167,277.48
45082,12965,3980,107,107,114.2
45083,12965,1529,487,487,174.4
45084,12966,2043,89,89,150.34
45085,12966,1719,286,286,128.74
45086,12966,1633,184,184,290.23
45087,12967,3322,11,11,409.69
45088,12968,3045,147,147,119.16
45089,12968,1356,251,251,84.11
45090,12968,2214,451,451,284.8
45091,12968,2077,112,112,458.27
45092,12968,740,15,15,129.78
45093,12968,1296,464,464,17.28
45094,12969,2563,460,460,244.8
45095,12970,2635,411,411,116.3
45096,12970,323,418,418,72.63
45097,12970,3671,52,52,408.29
45098,12970,3504,129,129,488.3
45099,12970,3014,393,393,53.59
45100,12970,4233,378,378,428.2
45101,12971,1880,265,265,278.6
45102,12972,3753,216,216,401.1
45103,12972,3693,342,342,185.54
45104,12972,3901,331,331,248.76
45105,12972,2958,217,217,251.17
45106,12972,829,102,102,236.97
45107,12972,4200,464,464,396.75
45108,12973,3102,107,107,267.63
45109,12973,805,90,90,458.1
45110,12974,2846,326,326,264.89
45111,12974,4658,469,469,56.38
45112,12974,35,287,287,419.22
45113,12974,1823,384,384,292.81
45114,12974,2530,480,480,477.95
45115,12974,3072,120,120,219.91
45116,12975,2811,280,280,112.11
45117,12975,4894,226,226,205.84
45118,12976,2783,272,272,157.94
45119,12976,3646,218,218,392.23
45120,12976,3711,463,463,138.57
45121,12976,4321,103,103,435.59
45122,12977,4972,183,183,90.44
45123,12977,441,445,445,328.15
45124,12977,2273,264,264,390.82
45125,12977,1634,149,149,437.18
45126,12978,1159,492,34,167.19
45127,12978,1164,70,44,282.63
45128,12978,3483,235,36,492.82
45129,12978,1645,115,92,375.61
45130,12978,2430,360,274,228.32
45131,12979,667,378,378,348.96
45132,12979,1303,233,233,71.75
45133,12980,532,160,160,69.44
45134,12980,3668,117,117,125.61
45135,12980,431,413,413,495.69
45136,12980,4907,407,407,330.86
45137,12981,374,164,164,92.5
45138,12981,4886,133,133,64.28
45139,12981,1801,470,470,268.67
45140,12981,813,256,256,268.68
45141,12982,2500,144,144,318.73
45142,12982,855,28,28,121.97
45143,12982,2731,355,355,97.65
45144,12982,4555,147,147,133.31
45145,12982,2072,348,348,383.22
45146,12983,3942,318,318,165.32
45147,12984,3600,432,432,291.4
45148,12984,1920,341,341,122.8
45149,12984,3467,185,185,227.1
45150,12984,4078,55,55,194.33
45151,12985,4525,406,0,102.42
45152,12985,2976,404,0,433.64
45153,12985,4827,489,0,181.57
45154,12985,1736,278,0,15.27
45155,12985,3335,142,0,116.48
45156,12985,1819,491,0,389.44
45157,12986,3177,151,151,42.21
45158,12986,4403,495,495,133.26
45159,12986,1630,339,339,299.27
45160,12986,4875,370,370,376.48
45161,12987,3890,123,123,346.34
45162,12987,1425,229,229,284.45
45163,12987,2955,85,85,7.17
45164,12987,2382,145,145,347.27
45165,12988,3358,168,155,305.17
45166,12988,4541,131,30,454.31
45167,12988,4035,438,220,255.53
45168,12988,103,101,84,16.79
45169,12989,2666,322,322,475.96
45170,12989,2784,228,228,30.35
45171,12989,842,423,423,328.35
45172,12989,2774,75,75,104.44
45173,12989,1537,112,112,281.51
45174,12989,4716,336,336,222.27
45175,12990,4904,211,211,104.96
45176,12990,3180,289,289,355.13
45177,12990,2158,234,234,206.95
45178,12990,4721,99,99,449.38
45179,12991,3610,305,305,362.35
45180,12991,1262,333,333,310.34
45181,12991,2825,50,50,296.23
45182,12991,4604,329,329,343.67
45183,12991,1671,491,491,233.2
45184,12992,1800,327,327,326.46
45185,12992,1006,320,320,297.76
45186,12993,4532,174,174,437.48
45187,12993,2503,206,206,41.31
45188,12993,1816,19,19,54.79
45189,12993,2208,178,178,336.61
45190,12993,2009,305,305,255.54
45191,12994,2885,240,240,280.64
45192,12994,218,50,50,118.8
45193,12994,2349,486,486,415.49
45194,12994,953,234,234,14.96
45195,12994,2192,420,420,311.59
45196,12995,754,18,18,216.72
45197,12995,1281,325,325,483.4
45198,12995,2443,79,79,232.64
45199,12995,3097,109,109,201.0
45200,12996,1856,453,453,387.68
45201,12996,552,433,433,253.1
45202,12996,304,109,109,363.36
45203,12997,1121,154,154,77.81
45204,12997,778,263,263,17.4
45205,12997,1030,150,150,472.86
45206,12997,2904,408,408,55.72
45207,12997,4216,94,94,299.2
45208,12997,3003,445,445,138.36
45209,12998,3045,273,273,119.16
45210,12998,62,455,455,413.47
45211,12999,1789,93,93,32.26
45212,12999,1417,462,462,41.26
45213,13000,3441,113,113,166.47
45214,13000,2702,155,155,407.54
45215,13000,4512,27,27,491.27
45216,13000,3877,432,432,192.53
45217,13001,2859,45,45,471.5
45218,13001,2685,245,4,302.43
45219,13001,2473,114,107,167.17
45220,13002,1882,204,204,40.87
45221,13002,1059,285,285,359.37
45222,13002,1210,111,111,340.69
45223,13003,4240,143,143,367.54
45224,13003,3575,304,304,249.35
45225,13003,3662,68,68,424.41
45226,13004,428,98,98,323.73
45227,13004,471,195,195,302.15
45228,13004,4258,95,95,239.49
45229,13005,410,240,240,469.74
45230,13005,3467,180,180,227.1
45231,13006,2962,225,0,434.55
45232,13006,3125,164,0,154.24
45233,13007,2942,154,154,267.43
45234,13007,144,500,500,179.81
45235,13007,4778,329,329,44.6
45236,13007,432,376,376,233.55
45237,13007,3611,485,485,284.38
45238,13007,4234,350,350,396.5
45239,13008,388,60,60,392.51
45240,13008,864,485,485,370.76
45241,13008,2606,125,125,152.17
45242,13009,1882,193,193,40.87
45243,13009,3515,101,101,452.49
45244,13009,2295,148,148,218.39
45245,13009,393,309,309,32.12
45246,13010,4226,99,21,73.27
45247,13010,689,261,180,476.7
45248,13010,2590,206,20,56.58
45249,13010,4769,33,15,343.27
45250,13010,4417,366,146,355.17
45251,13010,4465,116,59,76.44
45252,13011,1183,174,0,383.28
45253,13011,3141,282,0,86.56
45254,13011,332,52,0,215.2
45255,13011,1079,51,0,34.9
45256,13011,594,274,0,373.7
45257,13011,222,150,0,38.82
45258,13012,1008,412,376,130.29
45259,13012,1836,309,115,228.2
45260,13012,3962,161,18,194.84
45261,13012,1974,295,130,44.77
45262,13012,3254,46,41,397.58
45263,13012,4822,457,403,33.88
45264,13013,2629,410,410,253.92
45265,13013,3433,300,300,496.4
45266,13013,680,290,290,317.49
45267,13014,67,221,221,171.52
45268,13015,3695,374,374,140.97
45269,13015,2703,414,414,395.1
45270,13015,708,272,272,172.87
45271,13016,4748,272,272,356.52
45272,13016,2723,40,40,450.61
45273,13016,1865,496,496,445.53
45274,13016,1022,204,204,264.84
45275,13016,3757,161,161,28.49
45276,13017,3986,191,191,276.2
45277,13017,1914,177,177,188.18
45278,13018,3602,168,168,25.51
45279,13018,53,231,231,429.7
45280,13018,1501,352,352,312.89
45281,13018,3263,284,284,38.39
45282,13018,1050,165,165,66.0
45283,13019,4537,285,0,372.75
45284,13019,2042,233,0,96.93
45285,13019,3438,222,0,321.82
45286,13019,107,327,0,53.62
45287,13019,319,497,0,243.7
45288,13020,1259,422,422,181.84
45289,13020,3842,379,379,285.32
45290,13020,840,431,431,43.37
45291,13021,4650,175,175,123.93
45292,13021,4411,333,333,441.39
45293,13021,2920,120,120,465.1
45294,13021,290,322,322,93.3
45295,13021,4616,416,416,468.51
45296,13022,3739,162,162,266.41
45297,13022,1435,153,153,281.98
45298,13022,515,461,461,284.2
45299,13022,2598,154,154,437.11
45300,13023,328,277,0,192.99
45301,13023,1958,485,0,236.25
45302,13023,4612,414,0,136.37
45303,13023,3436,485,0,18.33
45304,13024,3305,163,163,58.62
45305,13024,2427,305,305,493.88
45306,13024,2673,104,104,474.96
45307,13024,3869,459,459,422.37
45308,13025,429,176,0,383.35
45309,13025,1174,299,0,2.17
45310,13026,2808,365,365,197.25
45311,13026,3930,220,220,451.9
45312,13026,3791,215,215,447.99
45313,13026,1736,166,166,15.27
45314,13026,2176,75,75,484.46
45315,13026,4294,453,453,309.85
45316,13027,150,77,77,281.32
45317,13028,443,107,0,59.8
45318,13028,2867,280,0,207.5
45319,13028,1403,491,0,76.16
45320,13028,250,172,0,253.71
45321,13028,1493,490,0,368.69
45322,13028,191,295,0,171.2
45323,13029,1401,456,456,440.34
45324,13029,2718,348,348,175.98
45325,13029,2125,446,446,284.8
45326,13029,708,42,42,172.87
45327,13030,1586,205,205,249.24
45328,13030,1275,229,229,25.86
45329,13030,4793,225,225,337.85
45330,13031,4306,123,123,354.62
45331,13032,2207,163,163,123.99
45332,13033,2204,389,389,135.84
45333,13033,1946,366,366,404.22
45334,13033,4873,391,391,46.39
45335,13033,1137,312,312,101.82
45336,13033,93,379,379,147.84
45337,13033,1056,453,453,163.23
45338,13034,241,30,30,149.35
45339,13034,2404,177,177,328.71
45340,13034,3028,48,48,70.24
45341,13034,2384,240,240,66.9
45342,13035,3801,403,403,44.83
45343,13035,3609,87,87,46.43
45344,13035,1840,178,178,5.23
45345,13036,2399,278,278,438.74
45346,13037,3830,68,0,380.66
45347,13037,55,60,0,246.76
45348,13037,3356,118,0,64.44
45349,13038,4030,408,408,73.27
45350,13038,2925,41,41,196.75
45351,13038,2948,89,89,57.57
45352,13038,2828,348,348,238.33
45353,13039,3846,17,17,115.25
45354,13039,4061,243,243,63.95
45355,13039,1422,293,293,462.0
45356,13039,1392,453,453,269.18
45357,13040,3382,480,480,489.48
45358,13040,842,455,455,328.35
45359,13040,3244,82,82,359.55
45360,13041,2872,331,322,283.75
45361,13041,3793,421,120,439.87
45362,13041,3746,153,18,16.53
45363,13042,4509,173,18,370.39
45364,13042,2123,57,49,429.79
45365,13042,749,404,51,302.58
45366,13042,2314,418,275,367.62
45367,13042,749,60,23,302.58
45368,13043,4877,427,427,274.36
45369,13044,2541,290,290,154.35
45370,13044,3280,25,25,234.31
45371,13045,2433,416,416,68.85
45372,13046,83,208,208,140.32
45373,13047,97,196,0,261.36
45374,13048,3192,163,0,401.2
45375,13049,1808,69,69,346.34
45376,13049,3781,276,276,414.57
45377,13049,104,230,230,97.3
45378,13049,2860,368,368,497.53
45379,13050,1654,211,211,153.27
45380,13051,3339,476,476,388.45
45381,13051,2807,180,180,65.95
45382,13051,1706,459,459,167.42
45383,13051,4471,93,93,493.89
45384,13051,1208,19,19,25.16
45385,13051,4393,144,144,57.17
45386,13052,4447,88,88,142.45
45387,13052,706,58,58,492.35
45388,13052,4385,163,163,249.4
45389,13052,4914,301,301,491.9
45390,13052,798,308,308,190.3
45391,13052,3190,367,367,413.55
45392,13053,3402,329,329,478.28
45393,13053,4649,68,68,106.13
45394,13053,1670,132,132,469.68
45395,13053,2493,170,170,79.49
45396,13053,910,364,364,440.69
45397,13054,192,99,99,40.68
45398,13054,4788,467,467,256.9
45399,13054,3858,436,436,120.3
45400,13054,3672,222,222,58.96
45401,13055,1638,239,239,35.54
45402,13055,1081,296,296,77.5
45403,13055,1770,263,263,317.77
45404,13055,4938,340,340,262.65
45405,13055,216,210,210,496.45
45406,13056,3447,194,194,355.24
45407,13056,1361,489,489,140.96
45408,13056,616,81,81,415.89
45409,13056,2414,164,164,365.5
45410,13057,2549,107,107,12.16
45411,13058,3221,194,194,411.67
45412,13058,1007,370,370,438.21
45413,13058,154,484,484,468.86
45414,13059,3906,132,132,78.33
45415,13060,1910,447,447,344.33
45416,13060,2398,321,321,292.62
45417,13060,1202,268,268,103.25
45418,13060,4829,128,128,82.9
45419,13060,354,369,369,87.72
45420,13060,1778,189,189,361.49
45421,13061,288,224,224,161.66
45422,13061,4067,238,238,183.1
45423,13061,3441,331,331,166.47
45424,13061,2152,50,50,123.92
45425,13061,4170,199,199,88.71
45426,13062,1605,240,147,77.2
45427,13062,4183,478,283,476.1
45428,13062,983,332,329,472.32
45429,13063,2530,326,0,477.95
45430,13063,1463,92,0,402.56
45431,13063,3719,97,0,121.89
45432,13064,4813,79,79,248.1
45433,13064,2390,389,389,311.79
45434,13064,1727,419,419,287.24
45435,13064,367,18,18,16.27
45436,13065,4594,143,143,177.49
45437,13065,2413,456,456,415.26
45438,13066,725,70,65,98.0
45439,13066,1161,156,8,376.35
45440,13066,710,269,23,303.8
45441,13066,2290,167,65,65.51
45442,13067,2510,264,264,416.34
45443,13067,3839,330,330,307.95
45444,13068,4397,53,53,150.7
45445,13068,3983,226,226,448.99
45446,13068,2895,359,359,267.77
45447,13069,1972,13,13,454.12
45448,13069,3643,82,82,387.37
45449,13069,2948,271,271,57.57
45450,13070,2425,159,159,11.3
45451,13070,4347,232,232,271.98
45452,13070,4681,191,191,207.59
45453,13070,4992,342,342,110.18
45454,13070,1793,201,201,150.11
45455,13070,2206,307,307,241.61
45456,13071,1657,142,0,72.24
45457,13071,3439,226,0,328.67
45458,13071,593,417,0,148.46
45459,13071,7,432,0,84.85
45460,13071,4946,146,0,225.6
45461,13072,4300,231,231,43.72
45462,13072,3613,463,463,225.83
45463,13073,4300,190,190,43.72
45464,13074,4535,364,364,80.6
45465,13074,4928,189,189,167.88
45466,13074,4432,453,453,226.42
45467,13074,146,375,375,87.23
45468,13075,1529,291,0,174.4
45469,13075,2788,239,0,422.73
45470,13075,2037,346,0,470.93
45471,13076,195,442,442,414.72
45472,13076,2825,62,62,296.23
45473,13076,4962,475,475,93.8
45474,13076,4938,107,107,262.65
45475,13076,2582,308,308,457.68
45476,13076,2345,139,139,288.7
45477,13077,366,209,209,346.37
45478,13077,2048,109,109,442.9
45479,13077,4219,207,207,31.96
45480,13077,2282,245,245,96.23
45481,13078,14,467,467,48.6
45482,13078,3810,364,364,251.61
45483,13078,4635,342,342,54.4
45484,13079,2758,290,290,92.62
45485,13079,928,125,125,335.85
45486,13079,3322,226,226,409.69
45487,13079,1455,469,469,427.47
45488,13079,4411,403,403,441.39
45489,13079,2227,208,208,441.7
45490,13080,3050,140,140,302.45
45491,13080,1126,110,110,486.25
45492,13080,984,194,194,467.21
45493,13081,3364,203,203,349.66
45494,13081,780,405,405,370.19
45495,13081,4928,129,129,167.88
45496,13081,625,167,167,441.65
45497,13081,3056,393,393,292.71
45498,13081,2203,404,404,276.99
45499,13082,2081,69,69,145.45
45500,13082,4960,451,451,28.54
45501,13082,4970,107,107,190.36
45502,13082,3397,352,352,201.8
45503,13082,3187,69,69,84.46
45504,13082,1905,261,261,485.17
45505,13083,3691,253,253,55.26
45506,13083,2926,325,325,104.73
45507,13083,894,151,151,39.3
45508,13083,3597,19,19,275.13
45509,13083,1068,192,192,319.42
45510,13084,2196,245,245,123.93
45511,13084,555,346,346,467.4
