so_item_id,so_id,product_id,quantity,unit_price,discount_pct
82682,27562,3409,10,416.58,10
82683,27562,1805,2,278.58,5
82684,27563,804,16,382.89,10
82685,27563,1899,12,713.29,10
82686,27563,1375,2,417.05,0
82687,27563,4471,19,903.82,5
82688,27563,4443,4,106.34,15
82689,27564,4368,2,106.19,20
82690,27564,2601,17,16.94,0
82691,27564,1753,12,503.06,0
82692,27564,2240,16,500.35,15
82693,27565,3575,11,388.99,0
82694,27565,2101,18,666.16,0
82695,27565,1202,2,171.39,5
82696,27565,3021,20,109.96,5
82697,27565,1067,15,269.13,0
82698,27566,3455,16,584.71,0
82699,27566,2177,10,464.16,5
82700,27567,500,17,592.89,0
82701,27567,2943,5,617.49,0
82702,27567,4362,18,699.52,5
82703,27567,3014,3,95.93,15
82704,27567,3867,19,294.93,10
82705,27568,4634,10,425.73,0
82706,27568,66,3,506.15,15
82707,27568,4885,20,619.39,0
82708,27568,1492,10,440.44,20
82709,27569,1806,13,350.05,0
82710,27569,2540,5,597.62,0
82711,27569,816,11,627.25,15
82712,27570,1018,5,414.65,15
82713,27570,4754,12,764.37,0
82714,27570,2826,16,704.15,5
82715,27570,1910,14,492.39,10
82716,27570,2798,13,696.17,5
82717,27571,261,9,585.32,5
82718,27571,4955,8,618.97,20
82719,27572,3915,10,467.36,0
82720,27572,287,15,220.19,10
82721,27573,631,20,598.65,0
82722,27574,4600,11,541.47,0
82723,27574,3718,15,745.21,20
82724,27574,2997,17,185.47,0
82725,27574,4364,17,402.96,0
82726,27575,1502,19,3.73,20
82727,27575,1010,6,107.99,20
82728,27576,4328,19,253.65,10
82729,27577,4322,7,243.58,0
82730,27577,3694,19,633.59,0
82731,27577,1693,3,652.19,0
82732,27577,4692,19,400.96,15
82733,27578,719,9,87.19,0
82734,27578,1261,5,232.92,5
82735,27578,1299,12,134.96,10
82736,27578,3211,6,284.31,0
82737,27579,1829,7,356.67,0
82738,27579,1126,6,632.12,15
82739,27579,3179,2,378.72,5
82740,27579,1868,7,660.56,0
82741,27580,1007,9,832.6,0
82742,27581,3588,3,434.6,20
82743,27581,3700,17,408.91,0
82744,27582,3229,14,542.29,15
82745,27582,2306,1,338.85,0
82746,27582,141,15,500.32,10
82747,27582,4675,20,125.09,10
82748,27583,2513,19,907.74,0
82749,27583,1626,3,334.76,0
82750,27583,107,13,81.5,10
82751,27583,1544,15,522.88,5
82752,27583,3101,10,323.78,0
82753,27584,738,19,734.05,0
82754,27584,3899,10,418.56,5
82755,27584,3673,14,57.71,5
82756,27584,1374,10,2.89,5
82757,27584,343,2,301.08,5
82758,27585,4381,7,464.79,10
82759,27585,1160,5,338.44,0
82760,27585,1337,5,281.21,0
82761,27585,671,15,425.93,20
82762,27585,4620,9,458.14,15
82763,27586,2667,5,332.6,10
82764,27587,259,18,132.04,5
82765,27587,2963,3,684.25,0
82766,27587,4832,7,532.03,0
82767,27588,1570,12,376.64,0
82768,27588,4244,9,551.24,10
82769,27588,847,15,530.22,0
82770,27588,171,20,134.08,0
82771,27589,1109,14,146.88,0
82772,27589,2613,2,324.19,0
82773,27590,3922,16,520.04,0
82774,27590,1177,10,291.84,15
82775,27591,1221,7,436.89,0
82776,27591,4000,7,385.07,15
82777,27591,2506,15,293.08,15
82778,27591,4345,2,167.84,5
82779,27592,786,7,217.87,15
82780,27592,3166,16,480.03,5
82781,27592,1331,15,613.99,0
82782,27593,3413,4,624.27,0
82783,27593,2495,3,369.7,0
82784,27594,1213,16,459.67,15
82785,27595,4363,3,151.85,0
82786,27596,1614,17,480.78,15
82787,27596,2526,2,313.24,5
82788,27596,4189,10,429.46,15
82789,27596,2978,5,931.95,20
82790,27596,3146,2,272.13,0
82791,27597,4401,19,765.73,5
82792,27598,3256,12,57.1,20
82793,27599,3754,9,872.51,0
82794,27599,3701,9,530.53,0
82795,27599,2301,13,846.34,5
82796,27600,4368,17,106.19,20
82797,27600,4720,8,147.49,0
82798,27600,1069,3,349.49,0
82799,27600,165,11,382.44,0
82800,27601,862,18,374.07,10
82801,27601,1978,19,115.47,5
82802,27602,1401,9,704.54,0
82803,27602,3816,15,378.33,0
82804,27602,3930,20,619.1,0
82805,27602,458,3,116.88,0
82806,27603,3568,19,8.45,5
82807,27604,2091,13,311.36,0
82808,27604,2425,4,14.92,10
82809,27604,1632,8,614.21,0
82810,27604,1347,16,856.78,0
82811,27604,880,16,586.45,0
82812,27605,1803,18,608.38,0
82813,27605,4933,16,844.13,5
82814,27605,1711,5,540.97,0
82815,27605,3848,2,566.97,0
82816,27606,2236,19,955.19,20
82817,27606,803,7,268.57,0
82818,27606,1519,9,174.18,5
82819,27607,4201,12,92.35,15
82820,27607,4762,12,114.67,0
82821,27607,3727,4,360.77,10
82822,27607,1409,18,268.68,0
82823,27607,2658,17,639.6,10
82824,27608,4323,15,775.86,0
82825,27608,3217,10,572.06,10
82826,27608,3315,19,299.25,5
82827,27608,1421,15,645.0,10
82828,27608,3874,9,251.4,0
82829,27609,1307,7,269.33,5
82830,27610,2240,15,500.35,15
82831,27610,4316,1,445.81,5
82832,27611,3267,4,396.96,20
82833,27611,2713,19,214.08,0
82834,27611,2351,13,298.92,20
82835,27611,2547,19,400.14,15
82836,27611,647,18,618.48,10
82837,27612,1649,20,112.33,0
82838,27612,3904,9,236.41,0
82839,27612,4669,12,224.05,15
82840,27612,2319,13,397.52,20
82841,27612,2992,1,729.47,20
82842,27613,3544,17,316.09,0
82843,27614,1555,14,355.12,0
82844,27614,3561,20,390.8,10
82845,27614,3517,4,642.22,0
82846,27615,1761,10,534.87,15
82847,27615,2359,7,209.34,0
82848,27615,4249,14,523.0,15
82849,27615,466,18,589.0,10
82850,27615,2269,2,893.78,10
82851,27616,2432,9,179.32,10
82852,27617,1040,9,681.24,0
82853,27617,1907,17,659.27,15
82854,27617,3173,20,458.33,0
82855,27617,2227,17,658.13,20
82856,27617,1099,5,552.63,15
82857,27618,1451,10,153.32,10
82858,27618,3652,14,336.09,20
82859,27618,1509,18,543.41,0
82860,27618,1355,6,27.75,5
82861,27618,1394,4,287.95,0
82862,27619,1082,13,13.23,0
82863,27619,1142,16,112.47,15
82864,27619,1975,7,686.85,10
82865,27620,745,16,305.51,5
82866,27621,3795,11,119.56,10
82867,27622,3570,4,147.02,0
82868,27622,2444,19,298.1,5
82869,27623,4661,1,574.02,10
82870,27623,2949,10,340.94,10
82871,27623,3369,20,55.2,0
82872,27623,4444,12,169.39,0
82873,27624,4045,12,170.78,0
82874,27624,54,13,370.31,15
82875,27624,4503,4,230.92,15
82876,27624,4508,8,696.88,15
82877,27625,2789,2,181.42,0
82878,27626,3553,17,53.08,5
82879,27626,2989,13,53.03,0
82880,27626,4726,5,231.15,0
82881,27626,1340,10,219.67,20
82882,27626,2997,14,185.47,5
82883,27627,1839,1,885.13,0
82884,27627,4450,1,218.32,5
82885,27627,610,3,439.36,0
82886,27628,4172,1,29.63,0
82887,27628,2424,3,547.66,20
82888,27628,2852,17,12.51,20
82889,27629,1324,17,631.94,5
82890,27629,300,1,126.23,20
82891,27630,598,15,563.89,20
82892,27630,1951,11,668.01,15
82893,27630,3341,15,586.64,20
82894,27630,3446,10,311.57,0
82895,27630,3115,4,91.01,10
82896,27631,870,14,270.03,20
82897,27631,529,9,340.27,5
82898,27631,2291,20,845.04,20
82899,27632,4131,1,759.13,10
82900,27632,4938,7,501.66,0
82901,27632,572,3,510.03,0
82902,27632,1158,4,262.1,0
82903,27632,1205,17,289.67,0
82904,27633,852,13,400.71,0
82905,27634,614,2,418.27,20
82906,27635,158,15,181.38,20
82907,27635,4857,10,122.41,0
82908,27635,3168,7,236.74,5
82909,27635,835,19,682.04,0
82910,27636,769,4,169.68,0
82911,27636,4825,1,529.33,0
82912,27636,1172,6,120.01,20
82913,27636,1971,5,658.5,10
82914,27636,2285,14,596.96,10
82915,27637,696,11,549.45,0
82916,27637,270,20,746.48,0
82917,27638,3394,1,325.75,0
82918,27639,4946,2,430.9,0
82919,27640,4011,3,872.94,0
82920,27640,1464,7,662.0,20
82921,27640,467,6,368.51,0
82922,27641,475,4,189.81,0
82923,27641,4588,3,250.73,0
82924,27641,3378,15,347.98,0
82925,27642,449,17,725.58,10
82926,27642,4367,18,193.06,5
82927,27643,1020,4,206.2,10
82928,27643,2534,2,568.59,5
82929,27643,3141,17,165.33,0
82930,27643,77,8,620.45,20
82931,27643,3285,9,306.01,5
82932,27644,744,17,88.6,0
82933,27644,145,14,905.77,5
82934,27645,807,4,229.56,0
82935,27646,2170,6,553.68,20
82936,27646,21,9,56.15,15
82937,27646,848,18,865.36,20
82938,27646,297,7,204.82,0
82939,27646,1762,3,646.09,0
82940,27647,1612,18,369.59,20
82941,27647,2690,3,602.23,20
82942,27647,2589,1,831.28,0
82943,27648,3824,6,594.4,0
82944,27648,3337,20,258.0,20
82945,27648,2207,4,183.51,0
82946,27648,360,1,221.19,5
82947,27648,3849,1,227.62,0
82948,27649,2213,6,283.65,5
82949,27650,754,15,395.58,0
82950,27650,1579,2,122.1,0
82951,27650,2514,14,608.57,5
82952,27650,4154,3,619.51,0
82953,27650,604,13,21.89,15
82954,27651,4958,2,189.99,20
82955,27652,555,8,630.99,0
82956,27652,533,1,684.5,10
82957,27653,4803,11,169.15,5
82958,27653,4550,3,232.02,0
82959,27654,1471,1,352.36,5
82960,27654,4113,11,414.58,0
82961,27655,2095,15,547.75,15
82962,27655,88,9,420.21,10
82963,27655,645,15,541.91,10
82964,27655,3690,14,241.56,20
82965,27656,3842,8,467.92,0
82966,27657,385,16,473.4,20
82967,27657,4302,2,22.93,10
82968,27657,394,10,342.87,0
82969,27657,986,13,852.21,5
82970,27658,4620,8,458.14,10
82971,27658,4708,3,493.83,15
82972,27658,4895,8,594.19,20
82973,27659,777,11,74.77,0
82974,27659,592,14,715.52,10
82975,27659,4010,13,355.0,20
82976,27660,1870,3,189.38,15
82977,27660,4553,3,617.0,10
82978,27660,2842,19,672.33,0
82979,27660,4257,9,350.28,0
82980,27660,1798,7,566.43,0
82981,27661,294,12,954.48,15
82982,27661,320,1,632.83,15
82983,27661,2855,19,593.53,0
82984,27661,2837,16,346.64,5
82985,27662,3274,14,342.18,10
82986,27662,2387,1,250.5,5
82987,27663,3000,10,248.25,0
82988,27663,894,19,71.53,15
82989,27664,4640,18,83.3,5
82990,27664,3534,14,73.8,0
82991,27664,4962,12,176.34,5
82992,27665,2225,10,837.39,20
82993,27666,3476,11,867.36,0
82994,27666,3510,9,368.11,15
82995,27666,1688,3,331.12,0
82996,27667,4164,7,390.53,20
82997,27667,701,8,408.63,0
82998,27667,3597,9,409.94,20
82999,27667,163,6,396.5,0
83000,27667,4433,3,341.09,15
83001,27668,3807,2,147.75,0
83002,27668,1035,11,272.28,0
83003,27668,2186,18,338.16,5
83004,27668,892,7,129.22,15
83005,27668,3413,5,624.27,0
83006,27669,2404,14,542.37,0
83007,27669,2369,20,462.4,10
83008,27669,826,18,107.65,0
83009,27669,2052,3,597.41,0
83010,27669,3969,2,485.97,20
83011,27670,3143,11,125.34,20
83012,27670,2301,17,846.34,10
83013,27671,4408,8,391.34,15
83014,27671,1758,12,212.12,0
83015,27671,4382,5,744.86,10
83016,27671,892,9,129.22,0
83017,27671,2209,14,481.66,0
83018,27672,2281,11,769.11,15
83019,27672,1847,11,298.59,5
83020,27672,224,12,516.9,10
83021,27673,2066,20,50.03,0
83022,27673,456,4,151.68,0
83023,27673,2204,16,169.8,0
83024,27673,1091,7,155.27,15
83025,27673,4472,10,158.74,0
83026,27674,3847,17,78.06,0
83027,27674,2934,9,262.54,0
83028,27674,2969,18,371.72,20
83029,27675,4403,7,237.2,10
83030,27675,3058,8,194.68,15
83031,27675,2089,11,485.73,5
83032,27676,2558,4,721.89,10
83033,27676,528,5,403.84,20
83034,27676,4460,19,672.05,0
83035,27676,4244,5,551.24,20
83036,27677,1292,12,398.3,15
83037,27677,241,19,232.99,5
83038,27677,892,5,129.22,0
83039,27678,2571,10,830.64,5
83040,27678,1561,12,91.65,0
83041,27678,3462,19,383.22,20
83042,27679,518,8,585.84,20
83043,27679,3351,18,362.79,0
83044,27679,1508,5,9.16,10
83045,27679,2480,18,339.57,5
83046,27680,4498,8,21.63,15
83047,27681,507,7,435.62,0
83048,27681,2236,19,955.19,0
83049,27681,244,2,367.38,10
83050,27681,1914,5,261.57,20
83051,27682,688,15,299.07,10
83052,27682,133,20,634.53,15
83053,27682,2967,17,837.64,5
83054,27682,3618,17,246.92,10
83055,27682,2503,15,71.47,10
83056,27683,4803,20,169.15,20
83057,27683,4129,13,324.49,5
83058,27683,2402,14,364.21,0
83059,27683,2580,16,96.2,10
83060,27683,2822,20,27.39,0
83061,27684,1104,19,450.37,0
83062,27684,3205,7,322.4,0
83063,27684,4926,3,744.66,0
83064,27684,3822,18,17.1,0
83065,27685,2346,14,172.57,10
83066,27686,3739,15,572.22,20
83067,27686,189,16,427.17,5
83068,27687,583,20,809.89,10
83069,27687,2153,2,446.51,15
83070,27687,2177,15,464.16,15
83071,27687,3925,15,240.42,15
83072,27687,4290,13,561.82,0
83073,27688,2018,8,154.34,0
83074,27688,2817,18,548.73,15
83075,27688,2592,19,429.82,0
83076,27688,1706,6,301.36,0
83077,27689,2481,15,338.02,0
83078,27689,909,7,371.41,0
83079,27689,2605,19,550.74,15
83080,27689,4243,7,315.37,15
83081,27690,1128,2,249.43,0
83082,27691,4783,9,42.9,0
83083,27691,1008,6,186.31,0
83084,27691,2958,5,376.75,10
83085,27691,2098,8,271.99,5
83086,27691,3651,8,580.3,0
83087,27692,3752,15,376.58,0
83088,27692,3608,6,188.17,10
83089,27693,4432,4,271.7,5
83090,27693,484,6,918.59,0
83091,27693,307,11,154.38,0
83092,27694,3525,16,64.03,0
83093,27694,1130,20,252.62,15
83094,27695,1826,5,327.59,20
83095,27695,3041,10,824.54,5
83096,27695,1250,17,850.5,0
83097,27695,3388,1,646.35,15
83098,27695,384,16,346.93,0
83099,27696,3358,12,601.18,0
83100,27697,4512,8,786.03,20
83101,27697,1199,3,147.11,0
83102,27697,3245,2,26.78,0
83103,27697,3390,16,820.61,0
83104,27698,425,14,525.46,15
83105,27698,4927,20,245.75,15
83106,27698,4306,14,482.28,15
83107,27699,2103,3,283.27,0
83108,27699,3685,7,410.1,0
83109,27699,2667,6,332.6,0
83110,27699,2346,19,172.57,0
83111,27700,865,13,520.16,0
83112,27700,4379,4,557.42,0
83113,27700,2456,20,539.66,10
83114,27700,1773,20,538.12,20
83115,27701,438,13,45.71,20
83116,27701,1787,11,917.85,0
83117,27701,518,14,585.84,15
83118,27701,4605,18,758.1,5
83119,27701,3407,13,186.99,10
83120,27702,1601,7,35.46,20
83121,27703,4016,3,734.29,0
83122,27703,1934,6,516.52,10
83123,27703,2192,5,377.02,15
83124,27704,124,7,314.68,20
83125,27704,745,14,305.51,0
83126,27704,861,20,718.01,0
83127,27705,3202,12,220.5,20
83128,27706,1661,20,404.41,5
83129,27706,3736,12,123.75,15
83130,27706,4461,6,821.18,20
83131,27706,4354,18,95.29,0
83132,27706,2791,3,137.36,0
83133,27707,3999,2,370.53,15
83134,27707,4398,6,24.37,20
83135,27707,86,3,906.48,15
83136,27707,409,15,285.4,10
83137,27708,1267,7,376.53,20
83138,27708,4969,17,470.65,10
83139,27708,3638,14,879.51,0
83140,27709,3290,9,58.98,10
83141,27709,1778,12,621.76,5
83142,27709,1958,15,288.22,5
83143,27709,2966,8,654.24,0
83144,27710,3289,19,430.68,5
83145,27710,4777,4,508.38,20
83146,27710,3738,16,740.52,15
83147,27711,3296,4,995.43,0
83148,27711,3532,20,703.38,20
83149,27712,920,4,588.31,0
83150,27712,2593,14,443.69,15
83151,27713,1085,12,758.19,10
83152,27713,855,7,157.34,5
83153,27713,3933,13,157.96,10
83154,27713,4479,3,188.13,15
83155,27713,3034,4,546.21,0
83156,27714,2265,9,7.68,20
83157,27714,4120,15,720.93,10
83158,27714,192,3,67.53,5
83159,27714,2287,1,322.75,5
83160,27715,1441,8,73.14,0
83161,27715,2606,7,295.21,0
83162,27715,3706,17,181.37,20
83163,27715,2165,1,246.22,0
83164,27716,1443,1,179.03,15
83165,27716,2827,7,533.43,10
83166,27716,11,10,416.83,20
83167,27716,4388,7,97.85,0
83168,27716,671,1,425.93,0
83169,27717,630,7,584.8,0
83170,27717,3045,15,222.83,20
83171,27718,2342,5,433.25,0
83172,27718,1077,17,550.34,0
83173,27718,1116,20,205.61,15
83174,27718,4985,9,363.57,10
83175,27719,2503,5,71.47,0
83176,27719,120,5,463.87,10
83177,27719,699,13,110.46,15
83178,27720,3252,15,764.47,0
83179,27720,1527,5,425.39,15
83180,27720,1950,20,638.18,20
83181,27720,4623,13,476.52,15
83182,27720,2782,14,584.88,5
83183,27721,3862,9,397.64,5
83184,27721,1539,20,561.69,15
83185,27721,42,20,96.2,20
83186,27721,3724,9,331.08,0
83187,27722,2599,3,870.91,0
83188,27722,2479,1,18.75,5
83189,27722,3801,14,58.28,10
83190,27722,4894,8,259.62,20
83191,27723,2593,11,443.69,10
83192,27724,2606,20,295.21,20
83193,27724,1402,4,284.39,0
83194,27724,238,2,183.45,15
83195,27724,176,20,253.84,20
83196,27724,2795,12,616.26,10
83197,27725,101,1,86.76,15
83198,27725,3636,11,190.3,0
83199,27725,55,19,320.79,0
83200,27726,4067,14,292.96,10
83201,27726,3432,19,172.02,0
83202,27726,3720,1,438.65,0
83203,27726,1637,9,506.05,0
83204,27727,4077,4,381.02,0
83205,27727,91,18,508.56,5
83206,27727,4151,12,616.44,0
83207,27727,3364,19,493.02,15
83208,27728,3062,15,131.67,15
83209,27728,3784,12,545.12,0
83210,27728,3035,18,558.68,0
83211,27728,589,14,314.71,20
83212,27728,1194,4,265.95,10
83213,27729,910,3,616.97,0
83214,27729,2990,10,449.75,0
83215,27729,4212,16,826.08,15
83216,27730,3662,2,759.69,15
83217,27730,2919,7,715.42,0
83218,27730,2918,11,285.99,10
83219,27730,3169,16,649.61,0
83220,27730,918,16,163.71,15
83221,27731,923,9,138.47,0
83222,27732,3535,13,385.82,0
83223,27732,4556,5,426.25,15
83224,27732,953,5,18.94,20
83225,27733,2588,12,220.05,20
83226,27734,4925,14,472.8,10
83227,27734,2993,19,81.31,0
83228,27734,1816,19,104.65,0
83229,27735,1549,11,106.66,0
83230,27735,3927,9,606.74,10
83231,27735,976,17,177.95,10
83232,27736,1501,3,469.33,0
83233,27736,4800,19,73.63,20
83234,27737,466,5,589.0,5
83235,27737,2710,20,32.8,0
83236,27737,4282,3,362.95,10
83237,27737,1500,9,572.75,0
83238,27738,1535,14,27.04,10
83239,27738,4483,9,730.62,5
83240,27739,3829,4,596.49,5
83241,27739,4383,7,696.35,5
83242,27739,2155,2,420.72,20
83243,27740,2857,11,371.76,0
83244,27740,3706,6,181.37,0
83245,27740,1799,7,212.54,20
83246,27741,2465,8,143.54,15
83247,27741,2483,10,86.79,5
83248,27741,2547,11,400.14,5
83249,27742,709,8,833.15,20
83250,27742,3562,10,741.75,20
83251,27742,1737,12,682.31,0
83252,27742,3387,18,179.03,20
83253,27743,3718,20,745.21,10
83254,27743,4524,19,425.05,15
83255,27743,3053,20,34.19,0
83256,27744,4384,11,396.43,0
83257,27744,1874,15,131.65,0
83258,27744,2849,20,416.69,10
83259,27744,4204,10,389.09,0
83260,27745,2208,14,609.26,5
83261,27745,2866,15,194.26,15
83262,27746,3057,11,36.89,15
83263,27746,1650,15,750.52,0
83264,27746,166,4,811.51,20
83265,27746,3069,12,491.8,5
83266,27747,3075,14,295.5,20
83267,27747,4056,11,534.95,10
83268,27748,279,3,9.03,15
83269,27748,2875,17,160.38,0
83270,27749,4855,12,341.11,0
83271,27749,2472,11,407.85,10
83272,27749,743,14,966.21,0
83273,27749,1025,16,469.07,0
83274,27750,193,20,477.66,15
83275,27750,4682,1,16.79,20
83276,27751,3599,5,114.42,0
83277,27751,770,3,577.3,5
83278,27751,30,5,471.56,0
83279,27752,1823,8,550.48,5
83280,27752,2940,3,411.53,5
83281,27752,1084,7,683.53,5
83282,27752,1014,10,312.74,0
83283,27752,2636,4,536.02,15
83284,27753,66,18,506.15,15
83285,27753,4045,14,170.78,10
83286,27753,479,13,560.92,15
83287,27753,1189,13,333.09,20
83288,27753,1250,4,850.5,0
83289,27754,2164,4,578.35,0
83290,27754,261,7,585.32,0
83291,27754,3939,11,210.25,0
83292,27754,2027,14,631.71,0
83293,27755,3278,13,323.31,15
83294,27756,1796,4,700.94,5
83295,27756,2874,4,624.89,5
83296,27756,4575,11,575.37,5
83297,27756,2375,13,476.58,15
83298,27756,3034,17,546.21,5
83299,27757,4794,17,896.77,5
83300,27758,2678,19,399.73,0
83301,27758,3250,6,23.75,0
83302,27759,2343,16,7.14,0
83303,27759,2952,18,568.07,15
83304,27759,1277,19,658.07,0
83305,27759,1447,11,578.31,15
83306,27759,2642,18,704.53,0
83307,27760,4905,10,375.14,0
83308,27760,4063,5,543.99,0
83309,27760,3586,15,564.84,0
83310,27760,2161,2,64.85,0
83311,27761,1363,11,295.48,0
83312,27761,4065,17,175.17,15
83313,27761,403,11,210.7,0
83314,27761,92,6,733.38,10
83315,27761,4433,6,341.09,0
83316,27762,4928,16,300.51,10
83317,27762,4087,1,15.0,5
83318,27762,2617,11,660.55,5
83319,27762,488,20,379.91,20
83320,27763,4460,14,672.05,15
83321,27763,381,14,97.14,0
83322,27763,352,18,304.07,10
83323,27763,2699,4,570.06,20
83324,27764,1145,9,388.97,5
83325,27764,3946,10,199.41,10
83326,27765,3059,13,575.26,5
83327,27765,482,19,884.61,15
83328,27766,4425,1,10.02,5
83329,27766,69,18,823.42,10
83330,27766,1619,6,86.67,20
83331,27767,4364,12,402.96,0
83332,27768,4479,9,188.13,20
83333,27768,3633,11,5.3,10
83334,27768,2224,9,444.03,10
83335,27769,4366,11,133.92,20
83336,27769,1186,15,606.89,15
83337,27769,35,11,721.06,0
83338,27770,2115,17,337.05,15
83339,27770,604,15,21.89,10
83340,27770,424,8,159.01,10
83341,27771,2961,8,888.81,20
83342,27771,2538,6,269.69,10
83343,27771,1757,9,134.74,15
83344,27771,2049,8,132.93,10
83345,27771,576,18,314.75,20
83346,27772,3474,1,318.81,5
83347,27773,2510,7,835.99,5
83348,27773,1275,11,49.65,0
83349,27773,2078,17,166.85,20
83350,27773,188,18,346.74,20
83351,27774,2070,12,778.45,5
83352,27774,2639,13,156.81,10
83353,27774,2050,2,393.78,0
83354,27774,1062,19,61.98,10
83355,27774,250,15,482.05,5
83356,27775,1999,20,537.13,5
83357,27776,1745,3,52.5,20
83358,27776,4047,1,67.8,0
83359,27776,478,8,403.18,15
83360,27777,383,18,842.23,0
83361,27777,4691,18,220.97,10
83362,27777,1468,20,414.44,10
83363,27777,1764,5,620.53,5
83364,27778,3389,6,577.13,20
83365,27778,2813,5,780.62,10
83366,27778,3575,13,388.99,0
83367,27778,2404,18,542.37,0
83368,27779,3355,8,541.02,5
83369,27779,361,9,146.55,0
83370,27779,1303,12,106.19,5
83371,27779,4789,18,149.92,0
83372,27780,4043,1,142.95,20
83373,27780,927,9,31.57,0
83374,27781,2239,15,461.21,5
83375,27781,4558,13,29.79,0
83376,27781,4141,5,502.41,10
83377,27782,704,16,706.38,10
83378,27782,3365,10,304.32,5
83379,27782,4768,3,276.81,5
83380,27782,324,2,304.67,0
83381,27782,4371,13,174.7,10
83382,27783,916,20,395.14,5
83383,27784,4181,6,509.83,20
83384,27784,4111,9,409.57,5
83385,27785,4418,14,457.41,0
83386,27785,2663,6,122.3,0
83387,27785,4302,4,22.93,0
83388,27786,1185,13,223.87,0
83389,27787,943,15,705.4,15
83390,27787,1900,12,138.09,10
83391,27787,691,8,212.08,20
83392,27788,423,3,125.45,10
83393,27788,2511,11,585.88,10
83394,27788,1542,17,920.81,0
83395,27788,2185,17,18.67,0
83396,27789,4678,19,406.03,5
83397,27789,3317,7,178.44,0
83398,27789,280,20,176.2,0
83399,27789,4646,12,679.72,10
83400,27789,747,1,406.64,20
83401,27790,1673,19,410.72,0
83402,27790,1617,17,332.36,0
83403,27791,640,6,659.37,0
83404,27792,2247,12,372.25,0
83405,27792,1477,11,99.36,0
83406,27793,2462,14,572.63,10
83407,27793,2741,15,516.48,10
83408,27793,3155,10,538.43,5
83409,27793,61,2,502.16,20
83410,27794,3541,6,745.47,0
83411,27794,3754,8,872.51,0
83412,27794,2760,19,599.87,0
83413,27795,4525,5,184.36,0
83414,27796,1594,2,7.07,20
83415,27796,4243,8,315.37,0
83416,27796,3083,15,425.56,20
83417,27797,3430,3,402.67,0
83418,27797,1081,20,115.47,0
83419,27797,3737,1,661.7,0
83420,27798,4319,11,402.7,0
83421,27798,3309,2,221.9,0
83422,27798,857,16,424.19,20
83423,27798,2315,15,361.48,0
83424,27798,1250,4,850.5,15
83425,27799,4645,12,237.79,10
83426,27799,2057,11,167.11,15
