transfer_id,product_id,from_warehouse_id,to_warehouse_id,employee_id,quantity,transfer_date,status
10348,4495,9,4,46,251,2024-01-09,completed
10349,1145,8,1,299,19,2025-04-28,completed
10350,4682,10,9,205,270,2025-06-15,completed
10351,484,9,4,59,111,2024-10-19,completed
10352,246,7,6,168,51,2026-06-13,completed
10353,4570,4,6,216,119,2025-05-02,completed
10354,1778,6,5,146,103,2025-04-14,completed
10355,4224,9,1,18,245,2025-02-23,completed
10356,728,6,10,200,96,2023-02-06,cancelled
10357,289,6,10,51,77,2023-10-06,completed
10358,661,9,8,113,236,2026-02-23,completed
10359,1479,2,10,126,200,2023-11-15,completed
10360,3037,3,9,34,133,2025-06-17,in_transit
10361,4936,10,3,173,75,2025-12-29,completed
10362,497,9,6,261,196,2023-10-30,completed
10363,1726,1,5,155,73,2024-07-19,completed
10364,3395,1,9,74,130,2023-02-11,completed
10365,2864,8,4,298,57,2023-05-02,completed
10366,2642,1,3,34,43,2024-06-04,completed
10367,2616,9,7,245,183,2025-04-09,completed
10368,600,1,2,298,111,2026-03-30,completed
10369,2177,9,2,196,145,2025-05-26,completed
10370,4585,1,9,62,201,2025-04-19,in_transit
10371,4121,9,6,78,214,2024-10-26,cancelled
10372,4883,1,9,297,233,2025-10-12,completed
10373,3454,1,6,210,169,2023-02-20,completed
10374,3874,3,2,182,149,2023-03-18,completed
10375,3477,1,5,171,35,2025-10-21,completed
10376,2732,5,1,229,249,2024-06-26,completed
10377,3339,4,6,217,249,2026-02-11,completed
10378,560,6,9,187,163,2026-02-21,completed
10379,79,6,2,71,186,2025-04-10,completed
10380,4128,1,7,208,70,2023-07-27,completed
10381,1243,2,7,1,134,2026-06-15,completed
10382,3304,10,8,92,124,2023-05-30,completed
10383,647,4,7,56,238,2024-07-14,completed
10384,2271,6,2,55,265,2023-07-04,completed
10385,2652,7,3,219,210,2023-08-23,completed
10386,2432,6,1,280,72,2025-11-27,completed
10387,1080,1,2,63,20,2023-02-16,completed
10388,374,1,10,183,56,2026-03-16,in_transit
10389,4906,6,1,86,172,2025-01-30,cancelled
10390,2798,2,3,54,184,2024-04-28,completed
10391,573,3,6,8,75,2023-06-08,completed
10392,3914,6,3,145,231,2023-07-02,completed
10393,3071,3,9,67,208,2026-01-26,completed
10394,2269,2,4,186,259,2023-11-13,completed
10395,2,8,3,70,280,2025-11-05,completed
10396,3972,5,2,5,63,2025-07-27,completed
10397,4292,2,3,98,230,2023-04-14,completed
10398,4348,8,5,26,42,2024-11-21,completed
10399,1031,8,3,22,92,2025-11-14,completed
10400,2900,7,5,249,164,2025-01-05,in_transit
10401,1875,2,4,139,182,2024-12-26,completed
10402,1461,2,6,16,235,2025-01-07,completed
10403,523,1,3,101,157,2024-05-17,completed
10404,3585,9,7,184,99,2025-12-27,cancelled
10405,3333,5,8,241,60,2024-03-30,completed
10406,4756,10,5,204,206,2026-07-07,completed
10407,4292,3,7,97,45,2024-03-26,completed
10408,4013,2,4,187,141,2023-03-27,completed
10409,3681,4,10,110,167,2023-12-30,cancelled
10410,126,8,5,119,65,2024-08-11,completed
10411,4449,9,8,165,34,2023-03-21,completed
10412,1040,8,6,153,207,2026-05-04,cancelled
10413,1463,9,6,72,24,2024-02-18,completed
10414,1907,10,1,216,19,2023-07-01,cancelled
10415,3673,1,3,13,232,2024-03-02,in_transit
10416,3166,7,9,136,297,2026-03-29,completed
10417,4686,2,7,9,19,2023-08-23,completed
10418,4961,6,9,235,32,2023-06-15,completed
10419,1537,3,4,296,99,2024-10-23,completed
10420,2946,5,10,194,262,2026-02-19,completed
10421,4161,2,4,63,232,2024-08-13,completed
10422,4058,4,5,252,271,2025-01-29,completed
10423,783,3,1,80,67,2024-12-25,completed
10424,2300,1,3,34,201,2024-01-31,completed
10425,47,4,6,272,298,2024-04-05,completed
10426,1024,9,2,121,187,2025-11-13,in_transit
10427,3492,6,7,141,21,2026-06-24,completed
10428,656,6,10,14,39,2026-06-09,completed
10429,1767,6,8,229,219,2024-12-03,completed
10430,1284,7,10,286,72,2025-05-09,completed
10431,2557,4,9,223,225,2025-11-19,completed
10432,1868,7,8,172,145,2023-11-19,completed
10433,2659,1,3,37,60,2023-08-07,completed
10434,22,2,7,8,72,2026-07-03,completed
10435,1495,7,9,214,21,2024-07-19,cancelled
10436,1172,10,8,56,266,2024-05-24,completed
10437,3894,2,4,234,33,2025-03-07,completed
10438,2112,8,7,16,103,2026-04-23,completed
10439,4878,2,4,286,296,2024-08-16,completed
10440,1682,9,1,217,55,2024-02-22,completed
10441,2390,3,6,45,27,2023-12-07,completed
10442,3695,3,1,1,265,2023-04-06,completed
10443,2003,3,4,244,74,2025-01-20,completed
10444,1178,10,2,210,58,2026-03-10,completed
10445,3857,9,7,176,226,2024-12-19,completed
10446,2095,2,5,192,221,2023-02-09,completed
10447,709,8,3,219,265,2024-01-23,in_transit
10448,572,7,10,51,72,2025-06-11,completed
10449,2524,7,5,236,130,2024-11-13,in_transit
10450,2212,6,9,145,152,2026-02-14,completed
10451,2996,4,3,286,165,2024-06-23,completed
10452,1628,6,7,100,219,2023-04-14,completed
10453,795,10,6,144,295,2023-11-20,completed
10454,2487,4,10,76,47,2023-03-21,completed
10455,1650,4,7,239,230,2026-05-16,in_transit
10456,1363,1,5,163,86,2024-11-14,completed
10457,4906,8,10,2,94,2024-04-16,completed
10458,4607,8,1,95,71,2023-03-09,completed
10459,2844,1,7,116,27,2023-09-23,cancelled
10460,4287,4,8,76,271,2023-11-20,completed
10461,4285,7,4,283,151,2023-10-30,completed
10462,2150,6,5,40,98,2023-10-08,completed
10463,2653,6,10,69,106,2023-11-09,cancelled
10464,2342,5,1,243,39,2026-03-20,completed
10465,2535,8,2,163,242,2026-04-01,completed
10466,2077,5,1,136,32,2023-07-28,cancelled
10467,159,1,8,27,123,2023-09-29,completed
10468,4470,3,6,26,282,2025-11-04,completed
10469,3638,10,6,7,228,2026-07-03,completed
10470,2302,8,1,82,271,2024-04-09,completed
10471,3413,3,4,279,223,2023-02-08,completed
10472,1674,3,8,4,83,2024-12-19,cancelled
10473,4365,5,9,202,66,2023-10-30,completed
10474,3620,1,3,179,106,2024-03-01,completed
10475,4829,8,5,269,232,2023-11-07,completed
10476,435,6,8,211,93,2024-11-20,completed
10477,1467,1,4,159,73,2025-11-08,completed
10478,4442,1,4,281,105,2024-08-21,completed
10479,218,5,6,265,25,2024-10-19,completed
10480,4986,9,7,147,110,2024-01-10,completed
10481,1352,8,3,203,225,2025-12-01,cancelled
10482,4270,5,1,142,216,2024-05-04,cancelled
10483,3380,2,8,51,112,2025-07-06,completed
10484,3642,2,9,157,299,2025-08-08,completed
10485,2016,3,10,71,107,2025-08-27,completed
10486,2175,9,5,249,253,2023-09-14,completed
10487,1144,4,10,77,73,2025-01-04,in_transit
10488,2150,4,7,264,82,2024-05-25,in_transit
10489,4436,7,4,15,176,2025-11-08,completed
10490,1291,9,8,127,250,2023-05-17,completed
10491,1373,4,7,239,260,2024-02-29,completed
10492,4188,7,2,215,120,2024-05-28,completed
10493,923,10,8,188,265,2026-01-30,completed
10494,4306,6,2,119,299,2023-04-25,completed
10495,1533,1,5,102,219,2023-04-06,cancelled
10496,4135,7,4,105,70,2026-01-30,in_transit
10497,3300,5,9,3,249,2026-01-30,cancelled
10498,2983,6,3,275,202,2023-04-25,completed
10499,4,10,3,106,99,2024-05-27,completed
10500,2396,7,5,242,59,2024-12-04,completed
10501,2450,2,8,183,92,2023-04-19,completed
10502,3017,6,4,77,174,2025-02-23,completed
10503,4946,9,2,102,81,2026-02-23,completed
10504,3211,3,9,118,50,2025-02-21,completed
10505,1911,3,5,5,198,2023-08-04,completed
10506,2292,4,3,157,218,2024-01-14,completed
10507,3095,10,5,280,295,2024-03-14,completed
10508,4681,2,8,291,69,2023-09-11,completed
10509,3810,7,1,222,126,2024-08-07,cancelled
10510,3773,4,5,259,58,2023-08-09,completed
10511,1819,9,5,218,64,2023-10-13,completed
10512,3733,7,8,237,62,2023-08-29,in_transit
10513,4307,4,2,230,253,2025-05-20,in_transit
10514,1916,10,2,217,102,2023-08-21,completed
10515,3143,9,2,44,101,2026-05-30,completed
10516,1741,4,7,243,220,2025-09-27,cancelled
10517,139,3,10,146,139,2023-04-29,completed
10518,4237,2,10,271,88,2023-08-12,completed
10519,3470,7,10,142,62,2025-01-19,completed
10520,1488,9,5,289,13,2023-08-22,completed
10521,4504,5,4,158,89,2024-05-08,completed
10522,1701,3,8,89,108,2024-03-29,in_transit
10523,881,4,2,92,229,2026-05-21,in_transit
10524,2736,2,4,258,77,2026-01-22,completed
10525,4257,10,7,253,204,2025-04-17,cancelled
10526,4769,3,1,139,150,2024-11-24,completed
10527,3965,6,5,223,259,2025-01-15,completed
10528,1229,8,7,199,172,2023-09-19,completed
10529,4658,5,2,236,280,2023-08-16,completed
10530,354,2,5,249,191,2025-11-20,completed
10531,3641,4,8,91,82,2023-11-26,completed
10532,3705,6,1,291,23,2024-12-17,completed
10533,399,2,1,134,263,2026-07-04,completed
10534,795,4,9,235,98,2024-11-20,completed
10535,2513,5,9,138,155,2023-08-07,completed
10536,870,9,6,286,270,2024-10-22,cancelled
10537,3101,9,1,145,81,2024-12-28,cancelled
10538,4897,6,7,269,11,2023-11-18,completed
10539,3802,10,7,222,295,2023-09-20,cancelled
10540,3149,5,3,281,56,2025-04-05,completed
10541,603,7,1,113,237,2025-12-20,completed
10542,1237,6,4,192,13,2023-04-13,completed
10543,4458,8,2,136,269,2024-03-07,completed
10544,1641,6,10,300,38,2026-07-05,completed
10545,1861,8,2,158,251,2024-08-31,completed
10546,4593,9,5,116,67,2023-10-27,cancelled
10547,3239,10,1,75,12,2026-02-04,completed
10548,1684,4,9,274,150,2025-09-22,cancelled
10549,2357,7,8,111,265,2024-10-30,in_transit
10550,4454,10,4,228,100,2026-05-22,completed
10551,3659,1,3,75,192,2023-08-05,completed
10552,1109,7,6,156,43,2025-05-08,cancelled
10553,188,9,10,284,234,2026-01-01,in_transit
10554,2244,5,8,122,292,2023-01-26,in_transit
10555,173,4,9,251,240,2023-12-18,completed
10556,707,8,4,169,238,2025-08-25,completed
10557,3147,1,2,98,89,2025-12-05,completed
10558,1819,9,7,201,155,2024-07-23,completed
10559,174,4,9,177,77,2025-06-01,completed
10560,212,5,3,127,148,2026-06-25,completed
10561,1246,10,2,29,284,2024-09-19,in_transit
10562,3866,7,8,94,57,2023-04-27,completed
10563,1651,1,2,45,17,2025-03-03,completed
10564,1978,10,4,174,148,2024-10-20,cancelled
10565,387,3,1,77,121,2023-11-04,completed
10566,2020,1,4,231,107,2026-01-06,completed
10567,606,3,1,227,113,2025-01-21,completed
10568,94,2,4,25,126,2024-10-27,completed
10569,1280,2,6,273,257,2023-03-29,cancelled
10570,4988,7,8,197,59,2025-08-14,completed
10571,3965,4,2,236,285,2023-08-19,completed
10572,4505,9,8,290,112,2024-10-23,cancelled
10573,3312,3,8,291,59,2024-08-31,completed
10574,2579,4,7,111,141,2024-08-15,completed
10575,4909,1,9,151,160,2023-05-22,completed
10576,734,2,6,206,131,2024-03-25,completed
10577,192,6,7,187,139,2024-08-25,completed
10578,2337,6,1,274,18,2024-08-04,completed
10579,3545,3,10,228,74,2023-10-05,cancelled
10580,195,6,8,116,157,2024-05-25,completed
10581,1124,10,8,248,62,2024-10-06,completed
10582,2546,3,7,110,204,2024-08-29,completed
10583,495,9,5,142,141,2026-01-02,completed
10584,2941,3,7,77,296,2025-03-13,completed
10585,54,6,2,112,79,2025-10-15,completed
10586,3104,8,10,71,223,2023-01-08,completed
10587,4225,10,6,193,191,2024-03-16,completed
10588,130,7,6,252,78,2026-02-11,in_transit
10589,2816,9,3,41,206,2024-05-31,completed
10590,1251,4,7,213,290,2026-06-28,cancelled
10591,4193,7,10,156,36,2023-09-20,completed
10592,3351,4,1,225,139,2023-01-01,in_transit
10593,4753,10,5,231,61,2024-05-13,completed
10594,2603,8,2,181,73,2026-02-26,in_transit
10595,1831,1,5,82,221,2023-02-12,completed
10596,2413,8,7,88,107,2023-01-31,completed
10597,708,4,9,138,126,2026-03-09,completed
10598,1035,4,6,76,137,2025-05-11,completed
10599,1035,3,10,12,23,2023-03-22,completed
10600,733,3,6,119,166,2023-11-22,completed
10601,4847,1,9,187,154,2023-10-23,completed
10602,3325,4,1,65,287,2024-01-25,completed
10603,3350,2,8,165,100,2025-06-15,completed
10604,850,7,2,155,176,2025-03-24,completed
10605,1473,7,2,229,24,2023-05-12,completed
10606,2825,8,9,269,29,2023-05-05,in_transit
10607,3402,5,7,94,282,2025-12-12,completed
10608,394,10,2,252,69,2026-06-22,completed
10609,3488,10,5,96,141,2023-05-26,completed
10610,4524,10,8,123,133,2023-03-12,completed
10611,2998,9,7,173,145,2024-07-29,completed
10612,53,6,7,109,215,2023-03-21,completed
10613,1370,3,6,150,102,2024-10-10,cancelled
10614,2900,5,8,75,61,2023-06-09,completed
10615,3176,4,8,230,49,2023-05-24,cancelled
10616,717,9,6,16,52,2023-12-02,in_transit
10617,2965,9,7,289,122,2026-04-29,completed
10618,1177,8,6,72,238,2025-12-06,cancelled
10619,3316,9,5,228,70,2023-07-09,completed
10620,4219,5,9,231,191,2024-02-13,completed
10621,1727,8,5,116,237,2023-11-11,completed
10622,193,4,9,255,210,2023-05-06,completed
10623,374,10,5,16,137,2023-12-10,completed
10624,4984,9,4,227,184,2023-11-27,completed
10625,4110,5,8,138,193,2025-05-24,completed
10626,431,6,2,174,18,2026-01-21,completed
10627,2330,3,5,21,88,2026-04-14,completed
10628,1987,4,6,71,165,2025-01-04,completed
10629,4272,4,6,185,91,2024-01-19,completed
10630,3521,7,3,138,42,2024-06-26,completed
10631,665,7,1,276,194,2023-07-22,in_transit
10632,4196,2,4,274,35,2026-07-14,completed
10633,796,4,9,154,230,2025-06-22,completed
10634,3959,6,5,168,162,2025-05-06,completed
10635,36,8,6,81,145,2023-07-22,completed
10636,3726,5,3,237,94,2025-06-09,cancelled
10637,4119,2,9,179,62,2025-08-19,cancelled
10638,2509,10,1,142,258,2024-02-27,completed
10639,345,1,9,20,98,2023-01-01,completed
10640,1268,6,5,22,150,2025-06-21,completed
10641,1378,5,9,189,33,2024-05-15,cancelled
10642,2090,5,4,256,55,2025-05-09,completed
10643,1734,8,3,290,157,2023-05-28,in_transit
10644,994,7,3,56,48,2023-03-10,completed
10645,4155,8,2,11,20,2025-03-11,cancelled
10646,1608,6,8,197,84,2024-10-10,completed
10647,1004,6,4,92,184,2024-11-10,completed
10648,4507,8,6,269,127,2025-09-21,completed
10649,957,8,5,188,181,2025-12-21,completed
10650,3108,1,2,237,170,2023-02-14,completed
10651,2647,7,4,141,254,2025-05-06,completed
10652,1373,7,9,92,67,2023-10-28,completed
10653,595,1,2,297,190,2023-04-03,completed
10654,4663,9,8,125,52,2024-04-05,cancelled
10655,3592,7,8,285,55,2023-03-06,completed
10656,2687,5,4,33,41,2024-11-24,completed
10657,2456,3,10,201,13,2023-04-19,completed
10658,716,8,5,13,268,2023-01-29,completed
10659,1536,5,10,150,99,2023-11-26,completed
10660,1546,9,5,60,238,2024-07-26,completed
10661,582,2,6,108,191,2023-05-16,cancelled
10662,3062,5,3,233,200,2024-08-20,completed
10663,1885,8,5,45,166,2025-05-11,completed
10664,4381,2,3,268,32,2024-08-22,in_transit
10665,3752,3,5,102,96,2024-01-14,completed
10666,4713,7,2,188,129,2024-01-03,completed
10667,4829,3,6,171,199,2026-01-04,completed
10668,414,5,7,124,132,2024-09-27,completed
10669,121,5,9,76,252,2026-07-22,completed
10670,2188,1,6,66,180,2024-02-08,completed
10671,3122,3,5,37,92,2025-10-05,in_transit
10672,3730,3,5,228,282,2023-07-08,completed
10673,5000,3,4,8,85,2023-12-28,completed
10674,968,8,5,26,95,2024-04-13,completed
10675,4124,5,7,93,164,2023-01-12,completed
10676,3727,8,9,211,94,2023-09-11,completed
10677,3201,5,1,292,297,2023-06-19,completed
10678,1015,4,7,165,33,2023-08-29,completed
10679,4231,2,7,275,38,2026-04-04,completed
10680,1175,4,1,206,253,2023-05-18,completed
10681,4606,6,4,10,291,2025-04-09,cancelled
10682,3781,5,2,48,126,2023-10-13,completed
10683,4329,3,6,245,236,2024-02-02,completed
10684,2458,3,10,264,206,2024-06-19,in_transit
10685,4378,8,4,147,32,2024-08-20,completed
10686,1060,2,4,17,56,2025-12-29,completed
10687,2627,1,8,252,249,2026-02-19,completed
10688,1588,6,7,241,19,2024-01-18,in_transit
10689,2609,3,7,155,54,2026-05-11,in_transit
10690,4577,5,4,1,231,2026-07-31,completed
10691,2095,4,10,14,269,2025-09-07,completed
10692,3760,3,6,112,216,2023-04-16,completed
10693,826,7,6,13,147,2023-04-09,completed
10694,3585,1,10,136,22,2024-07-11,completed
10695,2713,4,10,37,86,2024-02-29,completed
10696,2145,6,8,22,166,2024-12-12,completed
10697,1177,2,7,101,90,2025-06-08,completed
10698,1758,4,5,277,228,2025-01-07,completed
10699,3564,3,4,191,224,2023-09-20,completed
10700,270,10,4,236,269,2023-03-08,completed
10701,1845,1,5,237,254,2023-02-06,completed
10702,1926,8,10,96,47,2025-04-30,completed
10703,842,5,9,129,146,2024-10-18,in_transit
10704,4166,5,2,161,48,2023-03-02,completed
10705,447,10,7,299,184,2024-01-22,completed
10706,4249,1,7,160,95,2025-03-01,completed
10707,3966,8,6,287,195,2025-10-12,in_transit
10708,3702,9,4,267,23,2026-05-27,completed
10709,529,10,7,249,119,2025-04-27,completed
10710,1488,7,1,265,77,2024-08-19,cancelled
10711,4752,7,9,44,21,2026-03-27,completed
10712,3252,2,8,275,42,2023-03-22,completed
10713,1120,7,10,236,145,2026-04-07,completed
10714,1123,7,6,162,235,2023-11-26,completed
10715,4191,5,7,266,110,2025-06-08,completed
10716,4100,10,6,77,44,2025-12-22,cancelled
10717,1787,4,1,230,32,2024-02-29,completed
10718,4272,6,2,91,138,2023-08-19,completed
10719,3809,8,3,279,181,2023-11-01,completed
10720,4545,6,5,230,47,2024-05-25,completed
10721,176,3,8,261,240,2023-06-21,cancelled
10722,548,4,7,224,296,2026-03-11,completed
10723,2493,5,1,292,14,2023-03-26,completed
10724,1713,6,10,74,197,2024-12-02,completed
10725,3683,8,5,125,221,2025-12-28,completed
10726,1073,9,1,297,278,2025-07-07,completed
10727,4557,1,8,152,275,2025-08-18,completed
10728,1097,1,5,215,56,2024-09-26,completed
10729,3205,2,10,287,288,2024-10-10,completed
10730,4525,9,10,97,184,2023-10-03,completed
10731,4326,9,1,1,235,2024-08-24,completed
10732,3394,8,5,7,111,2024-06-30,completed
10733,4163,8,1,95,34,2023-01-03,completed
10734,16,8,2,49,42,2023-11-01,completed
10735,1796,4,7,203,210,2023-10-18,cancelled
10736,1255,6,7,227,13,2025-05-08,completed
10737,4592,9,10,155,75,2025-07-01,completed
10738,3323,7,5,272,146,2025-01-13,completed
10739,4358,10,9,19,142,2023-10-14,completed
10740,1559,1,6,298,193,2024-12-27,completed
10741,4454,4,10,235,215,2025-06-17,completed
10742,447,1,3,264,28,2023-12-04,completed
10743,4755,5,9,247,296,2026-05-20,completed
10744,2081,8,1,9,218,2024-05-25,completed
10745,893,6,10,261,280,2026-07-03,completed
10746,3033,6,3,213,247,2026-01-02,completed
10747,4223,4,10,230,136,2026-07-04,completed
10748,924,8,5,198,118,2023-11-12,completed
10749,3841,9,5,241,297,2023-03-01,cancelled
10750,4301,5,4,19,130,2024-04-23,in_transit
10751,3048,6,5,193,105,2025-12-13,completed
10752,3868,9,4,19,152,2024-03-20,completed
10753,2645,5,7,83,295,2025-11-05,completed
10754,2110,4,5,231,195,2023-03-28,completed
10755,3800,2,8,74,11,2024-06-29,completed
10756,1498,8,9,289,134,2023-05-13,completed
10757,423,1,10,172,120,2025-11-13,completed
10758,3442,7,8,223,120,2024-03-28,completed
10759,4501,2,8,244,217,2024-07-24,completed
10760,2117,5,7,149,294,2025-10-01,completed
10761,4240,2,8,155,180,2023-03-20,completed
10762,4394,3,6,298,24,2024-09-15,completed
10763,994,1,2,50,78,2026-06-01,completed
10764,4444,8,7,51,244,2025-04-26,completed
10765,1907,10,2,104,43,2025-08-05,completed
10766,1562,9,5,300,161,2024-04-20,completed
10767,3473,7,6,242,134,2025-11-14,completed
10768,541,5,8,23,43,2024-01-25,in_transit
10769,4497,8,6,121,49,2024-06-27,completed
10770,3081,6,10,223,151,2025-11-16,completed
10771,3900,6,4,197,231,2024-06-30,completed
10772,1694,5,10,278,125,2026-02-09,in_transit
10773,216,8,9,84,59,2024-09-18,completed
10774,863,7,9,289,78,2025-12-30,completed
10775,3173,9,5,177,143,2023-10-11,completed
10776,925,5,6,234,84,2023-12-26,completed
10777,859,2,5,70,56,2024-09-10,completed
10778,960,5,8,106,237,2026-04-20,completed
10779,358,2,4,214,175,2025-06-16,cancelled
10780,1931,8,2,94,203,2026-04-17,cancelled
10781,2333,7,5,234,149,2023-01-31,completed
10782,270,10,5,261,264,2023-03-01,completed
10783,4211,2,10,30,251,2023-07-02,completed
10784,3386,1,5,104,259,2024-05-05,completed
10785,2498,9,10,54,258,2026-03-05,completed
10786,925,8,1,185,177,2026-07-23,completed
10787,3318,3,9,151,251,2024-07-12,completed
10788,3805,1,3,162,27,2024-10-26,in_transit
10789,4130,9,2,146,175,2024-01-04,completed
10790,3484,2,9,146,127,2023-06-19,completed
10791,3696,8,9,100,236,2025-04-07,completed
10792,1384,3,6,41,145,2024-05-16,completed
10793,4972,2,3,50,255,2026-02-03,completed
10794,953,1,6,115,265,2024-09-28,completed
10795,2517,3,8,37,72,2025-02-04,completed
10796,2275,2,7,43,297,2023-05-07,completed
10797,4878,6,2,245,241,2024-01-07,completed
10798,3411,1,5,295,150,2023-12-01,completed
10799,443,1,3,189,283,2025-03-22,completed
10800,4274,5,1,69,145,2023-08-06,cancelled
10801,2353,3,4,118,284,2024-09-02,completed
10802,1723,7,3,86,243,2025-06-23,completed
10803,3767,4,7,33,150,2023-08-07,completed
10804,1125,1,3,234,35,2026-05-17,cancelled
10805,4511,4,3,15,238,2026-04-22,cancelled
10806,1959,2,8,122,55,2023-10-30,completed
10807,338,5,3,268,246,2025-12-16,completed
10808,3345,5,3,97,57,2024-10-18,in_transit
10809,550,5,6,33,234,2025-06-10,completed
10810,171,6,7,256,297,2023-01-22,completed
10811,4106,9,8,273,242,2026-03-06,completed
10812,2712,1,4,269,208,2024-10-22,completed
10813,2373,3,10,295,168,2023-02-10,completed
10814,4986,8,1,224,271,2026-01-26,in_transit
10815,2924,5,4,45,110,2025-02-18,completed
